Solution_ID,Text
755,"Rincage des plats les plus sales sous l'eau froide avant de les mettre au lave vaisselle, Appareils électriques, Bâtiment, Economie d'énergie sur la programmation du lave-vaisselle, Utilisation de l'eau froide"
756,"Congélateur installé dans une zone sèche, Appareils électriques, Bâtiment, Pas de sur-consommation d'énergie., Evite la formation de givre"
757,"Diminution du temps d'ouverture des portes du réfrigérateur et congélateur, Appareils électriques, Bâtiment, Nécessité d'être rapide et efficace, Réduction des apports de chaleur Pas de sur-consommation d'énergie nécessaire pour rétablir la température froide souhaitée, Produits frais/surgelés maintenus à une température froide constante"
758,"Réglage des équipements frigorifiques à une température optimale, Appareils électriques, Bâtiment, Vérifier les températures maximales de conservation des aliments à placer au réfrigérateur ou au congélateur, Economie d'énergie sur le système de refroidissement, Optimisation des températures de conservation"
759,"Préférence des douches plutôt que des bains afin d'économiser l'eau., Réseau, Eau Chaude Sanitaire, Eau, d'économie d'eau en remplaçant un bain par une douche., Plus rapide et plus économique"
760,"Vérification des fuites au niveau des chasses d'eau, Réseau, Eau Chaude Sanitaire, Eau, Réduction des pertes d'eau par fuites, Entretien du matériel"
761,"Utilisation d'une chasse d'eau à double commande, Réseau, Eau Chaude Sanitaire, Eau, pour l'achat du matériel (boutons + flotteur), d'économie d'eau par chasse d'eau, soit 5000 L/an/personne., Meilleur contrôle de la consommation d'eau"
763,"Entretien de la chaudière individuelle régulièrement, Maintenance, Chaudière, Utilités, d'économie d'énergie en période de chauffage., Diminution du rejet de particules fines et de CO 2 Augmentation de la longévité de la chaudière Risque faible de dégagement de CO Réduction des pannes"
765,"Programmation du chauffage en fonction de la présence, Chauffage, CVC, Bâtiment, Installation de capteur pour détecter la présence Modification à apporter au système de chauffage existant afin de réguler son fonctionnement en fonction de l'occupation des locaux., Réduction de la consommation du chauffage Réduction des émissions de GES"
766,"Nettoyage des convecteurs, Chauffage, CVC, Bâtiment, "
767,"Fermeture des rideaux et volets la nuit, Chauffage, CVC, Bâtiment, "
768,"Amélioration de l'isolation de fours à haute température, Maintenance, Fours, combustion, Procédés, Le coût d'une étude par caméra infrarouge peut être important, Réduction des pertes de chaleur du four. Par ailleurs, si le local est climatisé en été, le besoin de climatisation est diminué. Diminution de la consommation d'énergie."
769,"Pré-séchage la matière humide par énergie solaire., Séchage, Procédés, "
770,"Utilisation des lignes de production à leur capacité maximale., Gestion et pilotage, Procédés, "
771,"Récupération de la chaleur de l'acier qui refroidit, Récupération de chaleur, Procédés, "
772,"Logiciel embarqué de gestion des déplacements, Gestion et pilotage, Transport, Technologies énergétiques, Logiciel non optimal concernant les zones géographiques, Optimisation des plans de parcours pour les tournées des camions de chargements/livraisons"
773,"Cartographie des fours, Gestion et pilotage, Fours, combustion, Procédés, "
774,"Détendeurs électroniques pour optimiser la régulation frigorifique, Détendeur, Froid, Utilités, Assez coûteux, Très grande fiabilité Gestion intelligente de la surchauffe"
776,"Isolation des process chauds, Gestion et pilotage, Procédés, "
777,"Brûleurs haut rendement en remplacement de brûleurs vétustes, Brûleur, Fours, combustion, Procédés, "
778,"Dimensionnement optimum des compresseurs et remplacement des équipements surdimensionnés., Compresseur, Air comprimé, Utilités, "
779,"Diagnostic complet de la production et du réseau d'air comprimé, Gestion et pilotage, Air comprimé, Utilités, "
780,"Récupération de la chaleur des procédés industriels, Récupération de chaleur, Procédés, Si la chaleur est récupérée pour une application chauffage, elle n'est récupérée qu'une partie de l'année. Il faut donc prévoir un système de by-pass sur la récupération pour le reste de l'année., Réduction des consommations d'énergie fossile."
781,"Réduction catalytique du N2O dans des usines d'acide nitrique, Gaz industriel, Procédés, "
782,"Destruction de N2O rejeté lors de la production de N2O applicable aux installations existantes, Gaz industriel, Procédés, "
783,"Optimisation de la matière sèche, en amont du process de déshydratation – andainage, Séchage, Procédés, "
784,"Chaufferie biomasse dans l'industrie en remplacement de chaudières à énergie fossile, Valorisation, Biomasse, Nouvelles énergies, Production de cendres Emission de poussières, hydrocarbures et gaz qui peuvent être nocifs pour la santé. Un traitement des fumées doit être mis en oeuvre pour de grosses puissances (les petites chaudières présentent des technologies permettant de réduire les taux d'émission). Gestion durable de la biomasse nécessaire. Dimensionnement de l’installation biomasse pour une demande de base : nécessite une solution d’appoint., Bilan carbone du chauffage nul Valorisation de biomasse qui n'aurait pas pu être utilisée (copeaux de bois par exemple) Coût du combustible significativement moins élevé, comparé à ceux traditionnels. Garantie des approvisionnements énergétiques sur le long terme, stabilité des prix. Temps de retour sur investissement intéressant (coût d'exploitation <<< coût d'exploitation du gaz)"
785,"Destruction de N2O émis par la production d’acide adipique, Gaz industriel, Procédés, "
786,"Thermo-oxydation des Gaz à Effet de Serre effluents gazeux des installations de production industrielle, Gaz industriel, Procédés, "
787,"Thermo-oxydation du prototype d’azote (N2O) dans les effluents gazeux des installations existantes de production industrielle, Gaz industriel, Procédés, "
789,"Optimisation de la maintenance des moteurs, Maintenance, Moteur, Utilités, Nécessite l'arrêt du moteur Implication importante de l'équipe de maintenance, d'amélioration du rendement du moteur pour la lubrification aux spécifications constructeurs., Durée de vie du moteur augmentée Probabilité d'arrêt brusque du procédé entrainé par le moteur à cause de la défaillance du moteur diminuée."
790,"Optimisation de l'efficacité des tours de refroidissement, Condenseur, Froid, Utilités, Possible effet de résonance sur les ventilateurs pouvant entraîner des contraintes mécaniques, Diminution du pic d'appel de puissance Réduction du bruit"
791,"Régulation de débit par variation électronique de vitesse asservie à la pression, Régulation, Pompe, Utilités, sur la consommation de la pompe si régulation en fonction des besoins frigorifiques"
793,"Diminution de la surchauffe, Régulation, Froid, Utilités, Il y a une limite minimale à ne pas franchir afin de préserver les compresseurs. En effet, si la surchauffe n'est pas suffisante, il y a un rique que du le fluide frigorigène soit en partie à l'état liquide dans les compresseurs, ce qui les détruirait., Augmentation du rendement du cycle frigorifique."
794,"Maintenance des pompes et réseaux d'eau, Maintenance, Pompe, Utilités, "
796,"Campagne d'analyse de l'énergie réactive par bâtiment, Gestion et pilotage, Distribution électrique, Utilités, "
797,"Suivi de la facturation d’électricité, Contrat, Gestion des énergies, Management (ISO 50 001), Nécessite un investissement du personnel régulier, Optimise la connaissance des consommations énergétiques sur le site. Facilite l'identification des postes anormalement consommateurs."
798,"Récupération de l'excès de vapeur, Récupération de chaleur, Vapeur, Utilités, "
799,"Réparation du four pour éliminer les entrées d'air sauvages, Maintenance, Fours, combustion, Procédés, "
800,"Récupération de chaleur pour alimenter un réseau de chaleur urbain, Récupération de chaleur, Procédés, pour la rénovation du réseau existant"
801,"Création d'une unité de recyclage et de valorisation des appareils frigorifiques ménagers, Tri, Déchets, Traiter tous les appareils utilisant du CFC (chlorofluorocarbones) Longue démarche de traitement, Récupération de matières premières Elimination propre des produits dangereux pour l'environnement (CFC...) Economie d'énergie sur les vieux appareils à forte consommation"
802,"Développement d'une fonte à faible résistivité, Gestion et pilotage, Procédés, "
803,"Analyse du besoin en froid des procédés pour identifier la répartition des besoins, Gestion et pilotage, Froid, Utilités, "
804,"Valorisation des rejets pour créer du biogaz par méthanisation, Valorisation, Méthanisation / Biogaz, Nouvelles énergies, "
805,"Regroupement de plusieurs sites pour réduire les flux de camions, Gestion et pilotage, Transport, Technologies énergétiques, Agrandissement des sites Adaptation des infrastructures, Diminution des besoins en carburant Centralisation des actions"
806,"Bande transporteuse entre l'arrivée des matières et la zone de rangement., Matériel roulant, Transport, Technologies énergétiques, Réduction de la consommation en carburant"
807,"Dispositif de visioconférence sur les sites du groupe, Gestion et pilotage, Transport, Technologies énergétiques, Réduction des déplacements professionnels (réunions...)"
808,"Fermeture isolante, Vitrage, Enveloppe, Bâtiment, "
810,"Chauffe-eau thermodynamique individuel à accumulation, Production, Eau Chaude Sanitaire, Eau, pour l'achat et l'installation. Les coûts détaillés plus loin comprennent la mise en service., Nécessite un local de 6 à 10 m² minimum avec température constante (entre 15 et 30°C) VMC préférable dans le logement, d'économie sur la facture d'eau chaude comparée à un ballon électrique, Plus efficace que les ballons chauffe-eau électriques"
812,"Pompe à chaleur collective à absorption de type air/eau ou eau/eau, Chauffage, CVC, Bâtiment, HT pour une installation hors raccordement, Temps de retour sur investissement très long : 16 ans pour le chauffage seul, 9 ans pour le mode chaud et froid en même temps) Contraintes liées à l'utilisation de l'ammoniac (pression élevé, toxicité, incompatibilité avec certains matériaux) ou du couple H2O/LiBr (incompatibilité avec certains matériaux, température de solidification proche de 0°C), d'économie gaz si le mode froid est valorisé, Durée de vie de 25 à 30 ans Pas de compression et peu de pièce en mouvement Maintenance simplifiée Chauffage et froid en même temps"
813,"Chaudière de type basse température couplée à une ventilation mécanique contrôlée pilotée par la chaudière, Chaudière, Chaudière, Utilités, Le fonctionnement d'une chaudière basse température est optimal avec des radiateurs ou des planchers basse température, sur la consommation annuelle d'énergie associée aux postes de chauffage et d'eau chaude sanitaire., Travail à basse température : pertes thermiques diminuées au sein du réseau Suppression du balayage en air de la chaudière Limitation du dégagement de polluants, notamment des Nox. Diminution des pertes à l’arrêt Respect des exigences réglementaires européennes et nationales au 07/2009, en termes de rendement. Sécurité accrue (parois de chauffage à température modérée) Pas de remplacement systématique des conduits d'extraction existants"
814,"Chauffe-eau électrique à accumulation de catégorie C, Production, Eau Chaude Sanitaire, Eau, pour l'achat du matériel, d'économies d'énergie par rapport à un chauffe-eau standard, Pas de remplacement d'anode à prévoir Plus grand volume d'eau chaude disponible"
817,"Porte pour fermeture des meubles frigorifiques de vente à température positive, Meuble frigorifique, Froid, Utilités, "
818,"Réduction des apports solaires par la toiture, Isolation, Enveloppe, Bâtiment, "
820,"Pompe à chaleur à absorption de type air/eau ou eau/eau, Chauffage, CVC, Bâtiment, HT pour l'achat d'une pompe d'une puissance nominale de 25,7kW. Ces unités peuvent être cumulées, Temps de retour sur investissement très long : 16 ans pour le chauffage seul, 9 ans pour le mode chaud et froid en même temps) Contraintes liées à l'utilisation de l'ammoniac (pression élevé, toxicité, incompatibilité avec certains matériaux) ou du couple H2O/LiBr (incompatibilité avec certains matériaux, température de solidification proche de 0°C, d'économie gaz si le mode froid est valorisé, Durée de vie de 25 à 30 ans Pas de compression et peu de pièce en mouvement Maintenance simplifiée Chauffage et froid en même temps"
821,"Pompe à chaleur à moteur gaz de type air/eau, Chauffage, CVC, Bâtiment, Prix d'achat 2 fois plus cher qu'une PAC électrique de même puissance Installation sous contrainte à cause du poids entre 600 et 900 kg Maintenance du moteur gaz nécessaire, Réversibilité chaud/froid Utilisable même pour des températures extérieures très basses Peu émetteur en CO2 par rapport à la PAC électrique Temps de réponse faible par rapport à la PAC électrique Possibilité d'installation mixte, en vecteur eau et détente directe"
823,"Ventilo-convecteur haute performance, Chauffage, CVC, Bâtiment, "
824,"Dé-stratificateur d'air, Chauffage, CVC, Bâtiment, "
826,"Evaporateur performant, Evaporateur, Froid, Utilités, "
827,"Gonflage des pneumatiques pour véhicules légers et véhicules utilitaires légers, Maintenance, Transport, Technologies énergétiques, Tenir compte de la charge du véhicule et de l'état des pneus, Entretien régulier des pneus Prologation de leur durée de vie"
828,"Décreusage des pneumatiques de poids lourds, Maintenance, Transport, Technologies énergétiques, Garder une épaisseur de gomme minimale de sécurité Résistance au roulement réduite de 25% par rapport à un pneu neuf, Prolongation de la durée de vie d'un pneu Augmentation du potentiel d'adhérence (donc de la sécurité) par rapport à un pneu usé"
829,"Changement de catégorie de consommation des véhicules de flottes professionnelles, Matériel roulant, Transport, Technologies énergétiques, Renouvellement complet d'un parc de véhicules, Réduction de la consommation de carburant Sensibilisation des employés aux véhicules basse consommation"
831,"Récupérateur de chaleur sur un tank à lait, Récupération de chaleur, Froid, Utilités, Prix d'achat HT, installation comprise."
832,"Chaufferie biomasse dans l'agriculture, Chaudière, Chaudière, Utilités, "
833,"Pompe à chaleur de type eau/eau ou air/eau dans l'agriculture, Chauffage, CVC, Bâtiment, "
834,"Basse pression flottante dans l'agriculture, Régulation, Froid, Utilités, "
835,"Haute pression flottante dans l'agriculture, Régulation, Froid, Utilités, "
836,"Double écran thermique pour les serres agricoles, Isolation, Enveloppe, Bâtiment, d'investissement, Isolation thermique et étanchéisation des serres tout de même nécessaire pour avoir un bon rendement Gestion de la durée d'utilisation des écrans, d'économies d'énergie, Diminution des pertes de chaleur et de la consommation de chauffage Gestion de la durée d'ensoleillement Meilleur contrôle de la température et de l'hygrométrie à l'intérieure de la serre"
839,"Tube fluorescent haut rendement T8 sur un dispositif d'éclairage, Luminaire, Eclairage, Bâtiment, "
840,"Formation de chefs d'entreprises, salariés et artisans du bâtiments aux économies d'énergie, Covoiturage, Transport, Technologies énergétiques, Formation adaptée à chaque niveau de poste, Sensibilisation aux économies d'énergie à toutes les échelles d'une entreprise de bâtiment Changement de méthodes de travail et de solutions énergétiques proposées aux clients"
844,"Ventilation mécanique répartie, Ventilation, CVC, Bâtiment, Seulement en rénovation"
845,"Panneaux rayonnants électriques ou radiateurs à régulation électronique, Chauffage, CVC, Bâtiment, "
846,"Lampe fluo-compacte avec globe de classe B, Luminaire, Eclairage, Bâtiment, Plus chères que les lampes classiques, économisés par rapport à des ampoules classiques (la comparaison est faite pour des luminosités équivalentes), Economie d'électricité"
847,"Remplacement de lampes à vapeur de mercure par des technologies performantes, Luminaire, Eclairage, Bâtiment, Installation parfois difficile d'accès Les lampes supportent mal l'extinction puis le rallumage rapide. Des précautions doivent être prise en compte si les lampes sont couplées à des interupteurs crépusculaires. Des temporisations sur l'allumage peuvent être à installer en supplément selon les cas Rendu des couleurs diminué pour la technologie de sodium basse pression., Diminution de la puissance installée Diminution des coûts de maintenance par l'augmentation de la durée de vie des nouvelles lampes."
849,"GTC qui contrôle l'éclairage intérieur et extérieur, Gestion et pilotage, Eclairage, Bâtiment, Zonage de l'éclairage à réfléchir en amont Luminaires parfois difficiles d'accès, Adaptation de l'éclairage artificiel au besoin réel"
850,"Remplacement des luminaires T8 par des luminaires T5 avec ballast électronique intégré, Gestion et pilotage, Eclairage, Bâtiment, "
851,"Remplacement des lampes à vapeur de mercure à ballast magnétique par des tubes fluorescents T5, Luminaire, Eclairage, Bâtiment, "
852,"Remplacement des anciens équipements par des lampes plus efficaces et de puissances inférieures, Gestion et pilotage, Eclairage, Bâtiment, Lampes performantes environ 2 fois plus chères que des lampes classiques, Economie d'électricité, Plus de luminosité Moins d'énergie consommée"
853,"Remplacement des câbles électriques mal dimensionnés, Réseau, Distribution électrique, Utilités, "
854,"Réglage de la luminosité avec une télécommande, Gestion et pilotage, Eclairage, Bâtiment, Réglage de l'intensité lumineuse en fonction du besoin"
855,"Ballasts électroniques de catégorie A2 en remplacement de ballasts ferromagnétiques, Régulation, Eclairage, Bâtiment, Sensibilité à l'extinction et au rallumage si le ballast n'est pas à cathode chaude., d'économie d'énergie sur la consommation du luminaire, Augmentation de la durée de vie des lampes d'environ 50 %. De ce fait, les coûts de maintenance sont largement diminués. Meilleur confort visuel par la supression des effets de scintillement à l'allumage et des clignotements Diminution des pertes de chaleur"
856,"Ajout d'interrupteurs pour contrôler l'allumage par zones dans une pièce, Gestion et pilotage, Eclairage, Bâtiment, Economie d'énergie (lampes inutiles éteintes), Meilleure gestion de l'éclairage Utilisation de la lumière naturelle Adaptation de l'éclairage au besoin réel"
857,"Gestion Technique Centralisée (GTC) sur les centrales de traitement d'air, Ventilation, CVC, Bâtiment, "
858,"Panneaux photovoltaïques pour alimenter les systèmes d'éclairage, Capteur, Solaire photovoltaïque, Nouvelles énergies, Le coût minimun est pour les installations collectives de forte puissance, installé dans des cas particulièrement favorables. Le coût maximum est pour les installations de petite puissance (pour un particulier par exemple). A ces coûts doivent être ajouté le coût des batteries., Ne pas placer les onduleurs à proximité des locaux ayant une occupation importante, ils sont tendance à faire du bruit. Pour un immeuble, privilégier un raccordement dans une colonne électrique existante, c'est le mode le moins cher. Pour une construction neuve, privilégier l'installation des deux compteurs (achat et vente) dans un coffret à l'extérieur de l'habitation., Gain produit par an pour une installation de 10 kWc (100 m2), Le gain économique est supérieure dans le cas d'une installation de modules intégrés au bâti (presque le double revenu annuel que pour les modules installés en surimposition). Les fabricants garantissent 80% de la puissance après 25 ans de fonctionnement. Durée de vie d'un module photovoltaïque est de trente ans. Lors de son fonctionnement le module n'émet aucune nuisance (sonore, visuelle,etc)."
859,"Lampes à sodium haute pression pour éclairage extérieur en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment, Les lampes mettent du temps à s'allumer pleinement Les lampes sont sensibles aux cycles rapides d'exctinction/allumage. Sensibilité aux variations de tension, Durée de vie deux fois plus longues que des lampes à vapeur de mercure. Haute efficacité lumineuse, jusqu'à 150 lm/W. Impact environnemental diminué par la suppression de mercure. Diminution de la puissance installée Diminution des coûts de maintenance par l'augmentation de la durée de vie"
861,"Lampes à décharge avec réduction de la tension d'allumage intégrée, Luminaire, Eclairage, Bâtiment, Ivestissement important, Tension d'allumage de la lampe réduite Durée de vie allongée Amélioration du rendement de la lampe"
863,"LED pour la signalisation tricolore, Luminaire, Eclairage, Bâtiment, Coût d'achat 2 à 4 fois plus élevé que des lampes classiques, Economie d'électricité, Durée de vie plus longue Faible consommation d'énergie Plus petit qu'une ampoule classique Peu d'énergie dissipée en chaleur"
864,"Vanne d'isolation sur l'arrivée vapeur, Vanne, Vapeur, Utilités, "
865,"Dégazeurs thermiques sur chaudière vapeur, Traitement de l'eau, Chaudière, Utilités, Diminue les risques de corrosion"
866,"Révision du système frigorifique, Gestion et pilotage, Froid, Utilités, "
867,"Gestion centralisée de la production frigorifique, Gestion et pilotage, Froid, Utilités, Un réseau étendu de distribution de froid est préjudiciable, Réduction de la maintenance car une seule unité est à gérer Réduction du nombre d'équipements d'installations frigorifiques"
868,"Compteurs pour suivre la consommation d'eau chaude, Réseau, Eau Chaude Sanitaire, Eau, pour l'achat du compteur, Pas très précis Nécessite une isolation, notamment contre le gel, d'économies sur la facture d'eau, Meilleur contrôle de la consommation d'eau, donc de la facture"
869,"Stockage pour récupération de l'eau perdue, Réseau, Eau de procédés, Eau, Installation de nouveaux circuits, Moins de rejets d'eaux polluées dans l'environnement"
870,"Réutilisation du CO2 émis par les process pour injection dans procédé de fermentation, Gaz industriel, Procédés, "
871,"Compresseurs frigorifiques de type Scroll, Centrale froid, Froid, Utilités, Prix élevé Plage de puissance réduite (<150 kW) mais possibilité de mettre plusieurs compresseurs en parallèle, Fiable Bon rendement Evite les accoups de liquide"
872,"Délestage des équipements électriques, Ajustement production/besoin, Moteur, Utilités, "
873,"Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur, Séchage, Procédés, "
874,"Création d'une installation de prétraitement des effluents, Production, Assainissement, Eau, "
875,"Brûleur bas-NOX, Brûleur, Fours, combustion, Procédés, "
876,"Arrêt des pompes quand les process ne tournent plus, Ajustement production/besoin, Pompe, Utilités, Nécessite un système de contrôle d'extinction automatique des pompes si la méthode manuelle est trop contraignante., Réduction importante de la consommation totale des pompes Augmentation de la durée de vie des pompes"
877,"Replacement du brûleur et des tubes de l'échangeur du four, Maintenance, Fours, combustion, Procédés, "
878,"Combustible de meilleure qualité, Gestion et pilotage, Chaudière, Utilités, "
879,"Procédures d'arrêt des fours électriques optimisées, Gestion et pilotage, Fours, combustion, Procédés, Connaissance approfondie du comportement de l'unité nécessaire, Diminution des pertes de chaleur dans l'atelier lorsque les températures du four sont diminuées."
881,"Repositionement du bruleur pour être assuré qu'il couvre la totalité de la chambre de combustion., Brûleur, Fours, combustion, Procédés, "
882,"Amélioration de la conduite du procédé de fours pour acierie et aluminium, Régulation, Fours, combustion, Procédés, "
883,"Récupération de chaleur sur un four à arc électrique, Récupération de chaleur, Procédés, "
884,"Hottes au dessus des fours pour récupérer la chaleur, Récupération de chaleur, Fours, combustion, Procédés, La récupération de chaleur sera dépendante de l'utilisation des fours., Réduction des consommations d'énergie fossile."
885,"Optimisation de la consommation de nitrogène dans la production d'acier, Gaz industriel, Procédés, "
886,"Optimisation de la consommation d'oxygène dans la production d'acier, Gaz industriel, Procédés, "
887,"Compteur d'eau pour suivre et comprendre les consommations, Réseau, Eau de procédés, Eau, Gestion précise de la consommation Détection de fuites"
888,"Technologie de nettoyage performante adaptée au procédé, Maintenance, Procédés, "
889,"Vérification le dimensionnement et l'utilisation des procédés en comparaison du besoin réel, Gestion et pilotage, Procédés, "
890,"Augmentation de la température de consigne de la boucle d'eau de refroidissement, Ajustement production/besoin, Froid, Utilités, "
891,"Variation de l'angle des pales du système tournant, Réseau, Ventilation, Utilités, "
892,"Optimisation de la gestion des circuits électriques, Réseau, Distribution électrique, Utilités, "
893,"Création d'un poste de gestionnaire de flux, Sensibilisation, Organisation, Management (ISO 50 001), "
894,"Identification puis remplacement des thermostats défectueux, Régulation, Chaudière, Utilités, "
896,"Identification des sources de déperditions thermiques du bâtiment, Gestion et pilotage, Bâtiment, Frais de l'analyse thermographique d'un bâtiment par un professionnel, Identification des sources de déperditions de chaleur et d'infiltrations d'air Recherche des moyens de réparations à mettre en oeuvre"
897,"Analyse thermographique aérienne, Isolation, Enveloppe, Bâtiment, "
898,"Unité de gazéification du bois, Gazéification, Nouvelles énergies, La dépendance aux énergie fossiles est moindre par la mise en place de cette solution. Le bois utilisé peut être du bois provenant de déchets."
899,"Production de Biodiesel, Biocarburant, Biocarburants, Nouvelles énergies, "
900,"Véhicule fonctionnant au biogaz, Matériel roulant, Transport, Technologies énergétiques, Réduction de la dépendance aux carburants d'origine fossile Réduction des émissions de GES"
901,"Démarche HQE, Management (ISO 50 001), "
902,"Vanne thermo régulée sur un réseau d'eau glacée, Réseau, Froid, Utilités, "
903,"Vérification et diminution si possible les températures de chauffe des process, Gestion et pilotage, Fours, combustion, Procédés, Solution sensible aux modifications de production, Temps de retour sur investissement très rapide (investissement faible) moins d’un an en général selon la hauteur de l’investissement., Augmentation de la durée de vie des fours (diminution des contraintes en puissance)"
904,"Remplacement du système de régulation sur le réseau d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau, pour l'achat du dispositif, Réduction de la consommation d'eau chaude Matériel neuf donc plus performant"
905,"Limiteur de débit sur les douches, Réseau, Eau Chaude Sanitaire, Eau, pour l'achat du matériel, Plusieurs litres d'eau économisés par douche (en considérant 18L d'eau par douche), Limite la consommation d'eau de la douche Pas de perte de confort (diminution de pression)"
906,"Réglage manuel des climatisations, Climatisation, CVC, Bâtiment, "
907,"Dans les hôtels, remplissage prioritaire des chambres au nord en été et des chambres au sud en hiver, Gestion et pilotage, Bâtiment, Economie de chauffage et de climatisation réalisable pour les chambres non-occupées., Environnement de la chambre plus agréable (moins de ventilation mécanique pour le chauffage et la climatisation)."
909,"Chaufferie collective à gaz pour réseau d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau, Nécessite plusieurs ballons de stockage pour subvenir aux besoins en eau chaude de tous les logements lors de la demande, d'économie d'énergie par rapport à un système de chauffage d'eau chaude sanitaire classique, Installation collective donc vite rentabilisée"
910,"Minuteurs sur luminaires intérieurs, Régulation, Eclairage, Bâtiment, Economie d'énergie par limitation du temps d'éclairage."
912,"Minuteurs sur luminaires extérieurs, Régulation, Eclairage, Bâtiment, Economie d'énergie par limitation du temps d'éclairage."
913,"Installation d'une éolienne, Production, Eolien, Nouvelles énergies, Coût d'investissement pour l'éolien terrestre de grande puissance. Ce coût comprend les études, les matériaux, l'installation et le raccordement, les frais de mise en service et de démantèlement., La rotation des pales d'une éolienne peut créer des interférences nuisibles aux radars. Aussi, certaines zones sont interdites à l'implantation des éoliennes. La production d'électricité est variable car elle dépend de la vitesse du vent qui peut changer de manière conséquente d'une année sur l'autre. L'installation d'éolienne a un impact local sur l'environnement notamment sur les oiseaux., Gains financiers obtenus par les collectivités (communes et département) pour installation d'une éolienne de 1 MW. Le gain minimal correspond au gain pour le département. Le gain moyen est pour la commune ou la communauté de commune., La contribution économique territoriales qui remplace la taxe professionnelle depuis 2010 permet au collectivités locales d'avoir une source de revenus lorsque des parcs éoliens sont installés. De même, lorsque l'éolienne est placée sur une parcelle privée, les propriétaires recoivent 2.000 à 3.000 € par an et par éolienne."
914,"Panneau solaire photovoltaïque, Capteur, Solaire photovoltaïque, Nouvelles énergies, Le coût minimun est pour les installations collectives de forte puissance, installé dans des cas particulièrement favorables. Le coût moyen est pour les installations collectives de forte puissance. Le coût maximal est pour les installations pour un particulier., Ne pas placer les onduleurs à proximité des locaux ayant une occupation importante, ils ont tendance à faire du bruit. Pour un immeuble, privilégier un raccordement dans une colonne électrique existante, c'est le mode le moins cher. Pour une construction neuve, privilégier l'installation des deux compteurs (achat et vente) dans un coffret à l'extérieur de l'habitation., Gain produit par an pour une installation de 10 kWc (100 m2), Le gain économique est supérieur dans le cas d'une installation de modules intégrés au bâti (presque le double de revenus annuels que pour les modules installés en surimposition). Les fabricants garantissent 80 % de la puissance après 25 ans de fonctionnement. La durée de vie d'un module photovoltaïque est de trente ans. Lors de son fonctionnement, le module n'émet aucune nuisance (sonore, visuelle, etc)."
915,"Puits canadien pour préchauffer l'air, Chauffage, CVC, Bâtiment, pour la construction d'un puit canadien. Il faut ajouter à cela une étude thermique préalable qui tourne autour de 2500 EUR, Travaux et étude préalable nécessaires Ne convient pas à tout les bâtiments Nécessite une surface assez grande et dégagée pour l'enfouissement des conduits extérieurs Contraintes techniques et environnementales pour l'installation (loin des zones de pollutions), d'économie d'énergie, Réduction de la consommation de chauffage Renouvellement d'air constant Système écologique, pas de fluide frigorigène Faible entretien"
916,"Production d'hydrogène pour stocker l'électricité, Hydrogène / Pile à combustible, Nouvelles énergies, "
917,"Isolation des fourreaux, Chauffage, Presse, Procédés, Le remplacement nécéssite plusieurs jours voir plusieurs semaines d’immobilisation., de la consommation énergétique de la presse., Petite diminution du temps de cycle. Diminution du rejet de chaleur dans l‘atelier."
918,"Optimisation de la température du circuit de refroidissement des presses, Refroidissement, Presse, Procédés, Une étude doit être menée pour identifier le niveau de froid minimal dont les presses ont besoin., 2 % d’économies d’énergie sur la consommation du compresseur froid par °C augmenté sur la température de consigne."
919,"Presses à injecter tout-électrique en remplacement de presses à injecter hydrauliques, Circuit de puissance, Presse, Procédés, surcoûts en comparaison de presses hydrauliques classiques., d'économie d'énergie par rapport aux presses hydrauliques classiques."
920,"Récupération de chaleur sur l'épurateur des fours pour préchauffer la matière entrante, Récupération de chaleur, Fours, combustion, Procédés, "
921,"Certification HQE, Management (ISO 50 001), "
922,"Récupération de chaleur des compresseurs pour réchauffer le sol sous la chambre froide., Récupération de chaleur, Froid, Utilités, Surconsommation du groupe frigorifique de la chambre froide"
923,"Saumure pour le dégivrage des évaporateurs chauffée par récupération de chaleur, Récupération de chaleur, Froid, Utilités, Applicable lors de la conception seulement. Difficilement applicable en rétrofit., Pertes de chaleur diminuées"
924,"Variation de la courbe de chauffe en fonction de la température extérieure, Régulation, Chaudière, Utilités, "
925,"Electrovanne pour l'optimisation de la régulation, Régulation, Pompe, Utilités, "
926,"Electrovannes sur les soufflettes d'air comprimé, Soufflette, Air comprimé, Utilités, "
928,"Rafraichisseur d'air à évaporation directe, Climatisation, CVC, Bâtiment, Modification du réseau d'air, Maintenance réduite Apport d'air neuf"
929,"Bouclage du réseau d'air comprimé, Réseau, Air comprimé, Utilités, Certaines parties du réseau peuvent être difficilement accessible., Baisse de pression possible Ecart de pression diminué entre les équipements proche de la centrale et ceux plus éloignés."
930,"Optimisation de la quantité de produits à sécher, Séchage, Procédés, "
931,"Utilisation d'un four à sole tournante équipé de brûleurs régénératifs, Four, Fours, combustion, Procédés, "
932,"Sensibilisation du personnel aux coûts de l'énergie, Sensibilisation, Organisation, Management (ISO 50 001), Campagne de communication à réfléchir en amont, Intégration du personnel dans le recherche d'économie sur le site"
