Solution_ID,Text
852,"Remplacement des anciens équipements par des lampes plus efficaces et de puissances inférieures, Gestion et pilotage, Eclairage, Bâtiment"
853,"Remplacement des câbles électriques mal dimensionnés, Réseau, Distribution électrique, Utilités"
854,"Réglage de la luminosité avec une télécommande, Gestion et pilotage, Eclairage, Bâtiment"
855,"Ballasts électroniques de catégorie A2 en remplacement de ballasts ferromagnétiques, Régulation, Eclairage, Bâtiment"
856,"Ajout d'interrupteurs pour contrôler l'allumage par zones dans une pièce, Gestion et pilotage, Eclairage, Bâtiment"
857,"Gestion Technique Centralisée (GTC) sur les centrales de traitement d'air, Ventilation, CVC, Bâtiment"
858,"Panneaux photovoltaïques pour alimenter les systèmes d'éclairage, Capteur, Solaire photovoltaïque, Nouvelles énergies"
859,"Lampes à sodium haute pression pour éclairage extérieur en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment"
861,"Lampes à décharge avec réduction de la tension d'allumage intégrée, Luminaire, Eclairage, Bâtiment"
863,"LED pour la signalisation tricolore, Luminaire, Eclairage, Bâtiment"
864,"Vanne d'isolation sur l'arrivée vapeur, Vanne, Vapeur, Utilités"
865,"Dégazeurs thermiques sur chaudière vapeur, Traitement de l'eau, Chaudière, Utilités"
866,"Révision du système frigorifique, Gestion et pilotage, Froid, Utilités"
867,"Gestion centralisée de la production frigorifique, Gestion et pilotage, Froid, Utilités"
868,"Compteurs pour suivre la consommation d'eau chaude, Réseau, Eau Chaude Sanitaire, Eau"
869,"Stockage pour récupération de l'eau perdue, Réseau, Eau de procédés, Eau"
870,"Réutilisation du CO2 émis par les process pour injection dans procédé de fermentation, Gaz industriel, Procédés"
871,"Compresseurs frigorifiques de type Scroll, Centrale froid, Froid, Utilités"
872,"Délestage des équipements électriques, Ajustement production/besoin, Moteur, Utilités"
873,"Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur, Séchage, Procédés"
874,"Création d'une installation de prétraitement des effluents, Production, Assainissement, Eau"
875,"Brûleur bas-NOX, Brûleur, Fours, combustion, Procédés"
876,"Arrêt des pompes quand les process ne tournent plus, Ajustement production/besoin, Pompe, Utilités"
877,"Replacement du brûleur et des tubes de l'échangeur du four, Maintenance, Fours, combustion, Procédés"
878,"Combustible de meilleure qualité, Gestion et pilotage, Chaudière, Utilités"
879,"Procédures d'arrêt des fours électriques optimisées, Gestion et pilotage, Fours, combustion, Procédés"
881,"Repositionement du bruleur pour être assuré qu'il couvre la totalité de la chambre de combustion., Brûleur, Fours, combustion, Procédés"
882,"Amélioration de la conduite du procédé de fours pour acierie et aluminium, Régulation, Fours, combustion, Procédés"
883,"Récupération de chaleur sur un four à arc électrique, Récupération de chaleur, Procédés"
884,"Hottes au dessus des fours pour récupérer la chaleur, Récupération de chaleur, Fours, combustion, Procédés"
885,"Optimisation de la consommation de nitrogène dans la production d'acier, Gaz industriel, Procédés"
886,"Optimisation de la consommation d'oxygène dans la production d'acier, Gaz industriel, Procédés"
887,"Compteur d'eau pour suivre et comprendre les consommations, Réseau, Eau de procédés, Eau"
888,"Technologie de nettoyage performante adaptée au procédé, Maintenance, Procédés"
889,"Vérification le dimensionnement et l'utilisation des procédés en comparaison du besoin réel, Gestion et pilotage, Procédés"
890,"Augmentation de la température de consigne de la boucle d'eau de refroidissement, Ajustement production/besoin, Froid, Utilités"
891,"Variation de l'angle des pales du système tournant, Réseau, Ventilation, Utilités"
892,"Optimisation de la gestion des circuits électriques, Réseau, Distribution électrique, Utilités"
893,"Création d'un poste de gestionnaire de flux, Sensibilisation, Organisation, Management (ISO 50 001)"
894,"Identification puis remplacement des thermostats défectueux, Régulation, Chaudière, Utilités"
896,"Identification des sources de déperditions thermiques du bâtiment, Gestion et pilotage, Bâtiment"
897,"Analyse thermographique aérienne, Isolation, Enveloppe, Bâtiment"
898,"Unité de gazéification du bois, Gazéification, Nouvelles énergies"
899,"Production de Biodiesel, Biocarburant, Biocarburants, Nouvelles énergies"
900,"Véhicule fonctionnant au biogaz, Matériel roulant, Transport, Technologies énergétiques"
901,"Démarche HQE, Management (ISO 50 001)"
902,"Vanne thermo régulée sur un réseau d'eau glacée, Réseau, Froid, Utilités"
903,"Vérification et diminution si possible les températures de chauffe des process, Gestion et pilotage, Fours, combustion, Procédés"
904,"Remplacement du système de régulation sur le réseau d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau"
905,"Limiteur de débit sur les douches, Réseau, Eau Chaude Sanitaire, Eau"
906,"Réglage manuel des climatisations, Climatisation, CVC, Bâtiment"
907,"Dans les hôtels, remplissage prioritaire des chambres au nord en été et des chambres au sud en hiver, Gestion et pilotage, Bâtiment"
909,"Chaufferie collective à gaz pour réseau d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau"
910,"Minuteurs sur luminaires intérieurs, Régulation, Eclairage, Bâtiment"
912,"Minuteurs sur luminaires extérieurs, Régulation, Eclairage, Bâtiment"
913,"Installation d'une éolienne, Production, Eolien, Nouvelles énergies"
914,"Panneau solaire photovoltaïque, Capteur, Solaire photovoltaïque, Nouvelles énergies"
915,"Puits canadien pour préchauffer l'air, Chauffage, CVC, Bâtiment"
916,"Production d'hydrogène pour stocker l'électricité, Hydrogène / Pile à combustible, Nouvelles énergies"
917,"Isolation des fourreaux, Chauffage, Presse, Procédés"
918,"Optimisation de la température du circuit de refroidissement des presses, Refroidissement, Presse, Procédés"
919,"Presses à injecter tout-électrique en remplacement de presses à injecter hydrauliques, Circuit de puissance, Presse, Procédés"
920,"Récupération de chaleur sur l'épurateur des fours pour préchauffer la matière entrante, Récupération de chaleur, Fours, combustion, Procédés"
921,"Certification HQE, Management (ISO 50 001)"
922,"Récupération de chaleur des compresseurs pour réchauffer le sol sous la chambre froide., Récupération de chaleur, Froid, Utilités"
923,"Saumure pour le dégivrage des évaporateurs chauffée par récupération de chaleur, Récupération de chaleur, Froid, Utilités"
924,"Variation de la courbe de chauffe en fonction de la température extérieure, Régulation, Chaudière, Utilités"
925,"Electrovanne pour l'optimisation de la régulation, Régulation, Pompe, Utilités"
926,"Electrovannes sur les soufflettes d'air comprimé, Soufflette, Air comprimé, Utilités"
928,"Rafraichisseur d'air à évaporation directe, Climatisation, CVC, Bâtiment"
929,"Bouclage du réseau d'air comprimé, Réseau, Air comprimé, Utilités"
930,"Optimisation de la quantité de produits à sécher, Séchage, Procédés"
931,"Utilisation d'un four à sole tournante équipé de brûleurs régénératifs, Four, Fours, combustion, Procédés"
932,"Sensibilisation du personnel aux coûts de l'énergie, Sensibilisation, Organisation, Management (ISO 50 001)"
933,"Production au gaz semi-instantanée, Production, Eau Chaude Sanitaire, Eau"
935,"Four à oxycombustion, Brûleur, Fours, combustion, Procédés"
936,"Remplacement du four existant par un four plus performant, Four, Fours, combustion, Procédés"
937,"Récupérateur de chaleur sur compresseur d'air comprimé pour le chauffage de locaux., Récupération de chaleur, Air comprimé, Utilités"
938,"Utilisation prioritaire des centrales de production les plus proches de l'utilisation du réseau, Ajustement production/besoin, Air comprimé, Utilités"
940,"Optimisation du mode veille des presses à injection, Gestion et pilotage, Presse, Procédés"
941,"Optimisation du dosage des presses, Gestion et pilotage, Presse, Procédés"
942,"Chauffage des moules par induction sur presse à injecter, Chauffage, Presse, Procédés"
943,"Partage des bonnes pratiques entre les sites d'un même groupe, Stratégie et politique, Organisation, Management (ISO 50 001)"
944,"Clause d'efficacité énergétique dans les contrats d'exploitation et de maintenance, Contrat, Gestion des énergies, Management (ISO 50 001)"
945,"Niveau de pression optimum pour les pompes à vide, Ajustement production/besoin, Pompe, Utilités"
946,"Diagnostic énergétique bâtiment, Gestion et pilotage, Bâtiment"
947,"Centralisation du refroidissement hydraulique des presses à injection, Refroidissement, Presse, Procédés"
948,"Optimisation du diamètre des vis et fourreaux de presse à injecter et d'unité d'extrusion, Circuit de puissance, Presse, Procédés"
949,"Vérification de la qualité de l'air intérieur, Gestion et pilotage, Bâtiment"
950,"Démarche éco-conception, Management (ISO 50 001)"
951,"Compteurs d'énergie thermique, Mesure et comptage d’énergie, Management (ISO 50 001)"
954,"Suppression des bras morts du réseau et parties qui ne sont plus utilisées, Réseau, Air comprimé, Utilités"
955,"Campagne de mesures, Mesure et comptage d’énergie, Management (ISO 50 001)"
956,"Couplage du suivi énergétique avec le suivi de production au moyen de ratios, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
958,"Optimisation du temps de mise en chauffe des presses, Gestion et pilotage, Presse, Procédés"
959,"Etalement du démarrage des presses, Maintenance, Presse, Procédés"
960,"Option points 10 minutes de la puissance électrique appelée, Contrat, Gestion des énergies, Management (ISO 50 001)"
961,"Emplacement optimisé des systèmes de chauffage radiant, Chauffage, CVC, Bâtiment"
962,"Remplacement des anciens équipements par des équipements récents plus performants, Chaudière, Chaudière, Utilités"
963,"Isolation hydraulique des chaudières quand elles ne sont pas utilisées, Régulation, Chaudière, Utilités"
965,"Amélioration du séchage de la vapeur, Gestion et pilotage, Vapeur, Utilités"
966,"Station météo couplée à la GTC, Chauffage, CVC, Bâtiment"
967,"Nettoyage du système d'eau de process, Production, Eau de procédés, Eau"
968,"Récupération instantanée de chaleur sur eaux grises pour la production d'ECS, Production, Eau Chaude Sanitaire, Eau"
969,"Fermetures des meubles frigorifiques de vente à température négative, Meuble frigorifique, Froid, Utilités"
970,"Système de management de l'énergie (norme ISO 50 001), Management (ISO 50 001)"
971,"Compresseur basse pression à vis, Compresseur, Air comprimé, Utilités"
974,"Système de management hors certification, Management (ISO 50 001)"
975,"Mesure et optimisation des consommations de carburant pour une unité de transport fluvial, Report modal, Transport, Technologies énergétiques"
976,"Carénage sur une unité de transport fluvial, Report modal, Transport, Technologies énergétiques"
977,"Tracteur routier optimisé, Matériel roulant, Transport, Technologies énergétiques"
978,"Pompe à chaleur de type eau/eau ou air/eau pour le chauffage de serres horticoles, Chauffage, CVC, Bâtiment"
979,"Récupérateur de chaleur à condensation pour serres horticoles, Récupération de chaleur, Chaudière, Utilités"
980,"Diminution des éclairages décoratifs, Régulation, Eclairage, Bâtiment"
981,"Certification ISO 14 001, Management (ISO 50 001)"
983,"Disposition de l'éclairage parallèle aux allées, Gestion et pilotage, Eclairage, Bâtiment"
984,"Camion de norme Euro 4 ou Euro 5, Matériel roulant, Transport, Technologies énergétiques"
985,"Optimisation du chargement des camions, Gestion et pilotage, Transport, Technologies énergétiques"
986,"Unité de production d'énergie géothermique, Géothermie, Nouvelles énergies"
987,"Micro éolienne pour alimenter les éclairages extérieurs, Production, Eolien, Nouvelles énergies"
989,"Récupération de l'eau de pluie, Réseau, Eau de procédés, Eau"
990,"Collectes des cartons et palettes pour incinération, Tri, Déchets"
991,"Compostage des déchets, Valorisation, Déchets"
992,"Tri des déchets dangereux, Tri, Déchets"
993,"Collecte sélective porte à porte, Tri, Déchets"
994,"Bassins de rétention pour nettoyage des camions, Gestion et pilotage, Transport, Technologies énergétiques"
995,"Utilisation de papiers recyclables / recyclés, Valorisation, Déchets"
996,"Suppression des prospectus, Tri, Déchets"
997,"Diminution des déchets plastiques, Tri, Déchets"
998,"Valorisation des produits éco-emballés, Valorisation, Déchets"
1000,"Adaptation des horaires de l'éclairage à l'occupation des bâtiments, Régulation, Eclairage, Bâtiment"
1001,"Soufflettes d'air comprimé plus performantes, Soufflette, Air comprimé, Utilités"
1002,"Amélioration du système d'eau glacée, Gestion et pilotage, Froid, Utilités"
1003,"Remplacement des chaudières vieillissantes par des équipements performants, Chaudière, Chaudière, Utilités"
1004,"Vanne permettant de moduler la pression de distribution de la vapeur, Vanne, Vapeur, Utilités"
1005,"Optimisation des températures de séchage, Séchage, Procédés"
1006,"Isolation des séchoirs, Séchage, Procédés"
1007,"Séchoirs performants, Séchage, Procédés"
1008,"Vanne permettant d'isoler le départ vapeur, Vanne, Vapeur, Utilités"
1009,"Optimisation de la bâche d'eau glacée, Stockage, Froid, Utilités"
1010,"Système de commande prédictive sur un four, Régulation, Fours, combustion, Procédés"
1011,"Traitement efficaces des effluents, Production, Assainissement, Eau"
1012,"Augmentation du taux de recyclage des rebuts plastiques des presses à injecter, Valorisation, Déchets"
1013,"Four pâtissier électrique de haute qualité énergétique, Four, Fours, combustion, Procédés"
1014,"Variation électronique de vitesse sur hotte d'aspiration des procédés, Régulation, Ventilation, Utilités"
1016,"Séchage et vente de bois, Récupération de chaleur, Chaudière, Utilités"
1017,"Récupération de chaleur pour préchauffer l'air comburant, Récupération de chaleur, Procédés"
1018,"Isolation et la recirculation du stockage de carburant, Gestion et pilotage, Fours, combustion, Procédés"
1019,"Chaudières à lit fluidisés, Four, Fours, combustion, Procédés"
1020,"Amélioration du système d'alimentation en combustible, Brûleur, Fours, combustion, Procédés"
1021,"Capteur de poussières électrique, Gestion et pilotage, Ventilation, Utilités"
1022,"Remplacement des chaudières vétustes, Chaudière, Chaudière, Utilités"
1023,"Chaudières performantes à résidus de distillation, Valorisation, Déchets"
1024,"Récupération de l'eau de vache des évaporateurs, Réseau, Eau de procédés, Eau"
1025,"Récupération de la chaleur des tours de séchage, Séchage, Procédés"
1026,"Optimisation de la logistique, Gestion et pilotage, Transport, Technologies énergétiques"
1027,"Optimisation du cycle de synthèse de l'ammoniac, Gaz industriel, Procédés"
1028,"Construire un réseau de gaz naturel haute pression, Gaz industriel, Procédés"
1029,"Réparation des fuites des conduites contenant des produits chimiques, Maintenance, Procédés"
1030,"Unité d'oxygène enrichi, Gaz industriel, Procédés"
1031,"Amélioration du programme de gestion des fuites, Réseau, Vapeur, Utilités"
1032,"Turbine à contrepression, Cogénération grande taille, Cogénération"
1033,"Récupération de la chaleur des eaux perdues, Réseau, Eau Chaude Sanitaire, Eau"
1034,"Optimisation de l'apport d'oxygène grâce à une sonde CO2 liée à une régulation sur le ventilateur, Régulation, Chaudière, Utilités"
1035,"Optimisation des transferts de chaleur, Gestion et pilotage, Fours, combustion, Procédés"
1036,"Récupération de chaleur lorsque le produit se refroidit à l'air, Récupération de chaleur, Procédés"
1037,"Récupérateur de chaleur sur groupe d'eau glacée, Récupération de chaleur, Froid, Utilités"
1039,"Optimisation de la pression de fonctionnement, Cogénération grande taille, Cogénération"
1041,"Nettoyage de l'économiseur, Maintenance, Chaudière, Utilités"
1042,"Vérification de la turbine installée par rapport à sa charge, Cogénération grande taille, Cogénération"
1043,"Optimisation du circuit du réseau vapeur, Réseau, Vapeur, Utilités"
1044,"Suppression des ASI (alimentation sans interruption) redondantes, Gestion et pilotage, Distribution électrique, Utilités"
1045,"Arrêt des serveurs pendant les périodes de faible charge, Bureautique, Bâtiment"
1046,"Fonctionnement des ASI (alimentation sans interruption) en mode by-pass, Régulation, Distribution électrique, Utilités"
1047,"Isolation des courants d'air chaud et froids dans les data-centers, Récupération de chaleur, Ventilation, Utilités"
1048,"Groupe à eau glacée de haute efficacité, Centrale froid, Froid, Utilités"
1049,"Programmes de contrôle différent pour chaque groupe froid, Régulation, Froid, Utilités"
1050,"Réparation des gaines ou conduites perforées, Maintenance, Ventilation, Utilités"
1051,"Fermeture des faux plafonds pour diminuer le volume d'air conditionné., Ajustement production/besoin, Ventilation, Utilités"
1052,"Augmentation de la température de consigne de climatisation, Climatisation, CVC, Bâtiment"
1053,"Consigne de déshumidifier au strict nécessaire, Gestion et pilotage, Froid, Utilités"
1054,"Amélioration de la récupération des produits utilisés, Valorisation, Déchets"
1055,"Modification du process pour limiter la consommation énergétique, Gestion et pilotage, Procédés"
1056,"Réduction de l'utilisation de l'air comprimé et diminution des mauvais usages de l'air comprimé, Ajustement production/besoin, Air comprimé, Utilités"
1057,"Contrôle des débits d'air, Régulation, Air comprimé, Utilités"
1058,"Contrôle des conditions de fonctionnement, Traitement de l'air, Air comprimé, Utilités"
1060,"Echangeurs de pression, Ajustement production/besoin, Pompe, Utilités"
1061,"Variateur de vitesse sur compresseur d'air, Régulation, Air comprimé, Utilités"
1062,"Chauffage en toiture gaz, Chauffage, CVC, Bâtiment"
1064,"Retrofit du combustible Fioul au combustible Gaz, Gestion et pilotage, Chaudière, Utilités"
1065,"Optimisation du système de distribution, Réseau, Vapeur, Utilités"
1067,"Joints d'étanchéité et de ballet pour les portes, Etanchéité et infiltrations, Enveloppe, Bâtiment"
1068,"Réduction de la consommation des distributeurs de confiseries et boissons, Bureautique, Bâtiment"
1070,"Moteur à haut rendement IE3 (premium), Moteur, Moteur, Utilités"
1071,"Rénovation totale du bâtiment, Maintenance, Bâtiment"
1072,"Récupération des vapeurs des produits chimiques, Gaz industriel, Procédés"
1073,"Isolation des canalisations et vannes chaudes non isolées, Réseau, Eau de procédés, Eau"
1074,"Construction sur vide sanitaire, Isolation, Enveloppe, Bâtiment"
1075,"Purge des radiateurs, Chauffage, CVC, Bâtiment"
1076,"Nettoyage des filtres à air des tours de refroidissement, Condenseur, Froid, Utilités"
1077,"Micro-cogénération, Micro/mini-cogénération, Cogénération"
1078,"Certification EN 16 001, Management (ISO 50 001)"
1080,"Radiants en remplacement de systèmes de chauffage convectif au gaz, Chauffage, CVC, Bâtiment"
1081,"Sondes CO2 pour adapter la ventilation au besoin réel, Ventilation, CVC, Bâtiment"
1082,"Chaudière d'appoint à la chaudière biomasse, Chaudière, Chaudière, Utilités"
1083,"Transport de la chaleur thermique via un réseau de chaleur, Ajustement production/besoin, Réseau de chaleur, Technologies énergétiques"
1085,"Nouvelle tour de refroidissement pour réduire l'utilisation d'eau dans le process, Production, Eau de procédés, Eau"
1087,"Réduction du taux de purge de la chaudière par un système de contrôle., Traitement de l'eau, Chaudière, Utilités"
1088,"Osmose inverse pour l'optimisation du traitement de l'eau, Traitement de l'eau, Chaudière, Utilités"
1090,"Pile à combustible pour produire de l'électricité, Hydrogène / Pile à combustible, Nouvelles énergies"
1091,"Passer à une coulée continue pour la production d'acier., Gestion et pilotage, Fours, combustion, Procédés"
1092,"Remplacement des compresseurs d'air au diesel par des compresseurs à vapeur, Compresseur, Air comprimé, Utilités"
1093,"Système de purges automatique sur les tours de refroidissement, Condenseur, Froid, Utilités"
1094,"Récupération du gaz de torche grâce à un compresseur, Torchage, Procédés"
1095,"Centrale frigorifique CO2 transcritique de type booster, Centrale froid, Froid, Utilités"
1096,"Ventilation par déplacements, Gestion et pilotage, Ventilation, Utilités"
1097,"Optimisation des niveaux de consignes des échangeurs, Echangeur thermique, Vapeur, Utilités"
1098,"Identification des équipements responsables de la consommation talon, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
1099,"Toiture végétalisée ou une réserve d'eau comme tampon thermique, Isolation, Enveloppe, Bâtiment"
1100,"Arrêt des équipements chauffage situés proche de sources émettant de la chaleur, Chauffage, CVC, Bâtiment"
1101,"Optimisation des éléments chauffant infrarouge des unités de thermoformage, Circuit de puissance, Presse, Procédés"
1102,"Limitant du fonctionnement à charge partielle des anciennes chaudières, Gestion et pilotage, Chaudière, Utilités"
1103,"Unités de découpe laser performantes, Gestion et pilotage, Presse, Procédés"
1104,"Optimisation de la performance énergétique des presses hydrauliques, Circuit de puissance, Presse, Procédés"
1105,"Chaudière à condensation pour le chauffage des serres horticoles, Chaudière, Chaudière, Utilités"
1107,"Ecrans thermiques latéraux, Isolation, Enveloppe, Bâtiment"
1108,"Ventilation naturelle hybride hygroréglable, Ventilation, CVC, Bâtiment"
1109,"Chauffe-bain à condensation, Production, Eau Chaude Sanitaire, Eau"
1110,"Utilisation de LED pour l’éclairage d’accentuation, Luminaire, Eclairage, Bâtiment"
1111,"Utilisation de LED de type downlight, Luminaire, Eclairage, Bâtiment"
1112,"Rééquilibrage d’une installation collective de chauffage à eau chaude, Chauffage, CVC, Bâtiment"
1113,"Aérotherme biénergies à haute efficacité énergétique, Chauffage, CVC, Bâtiment"
1114,"Système de régulation sur une installation frigorifique permettant d’avoir une basse pression flottante, Régulation, Froid, Utilités"
1116,"Sécheur à adsorption avec récupération de chaleur pour la régénération du sécheur, Traitement de l'air, Air comprimé, Utilités"
1117,"Moteur à haut rendement IE4 (super premium), Moteur, Moteur, Utilités"
1118,"Séquenceur électronique pour le pilotage d’une centrale d’air comprimé, Régulation, Air comprimé, Utilités"
1119,"Passage d’un réseau de chaleur en basse température, Production, Réseau de chaleur, Technologies énergétiques"
1120,"Renforcement du calorifuge des canalisations d’un réseau de chaleur en caniveau, Réseau, Réseau de chaleur, Technologies énergétiques"
1121,"Rénovation d’une illumination de mise en valeur, Gestion et pilotage, Eclairage, Bâtiment"
1123,"Remotorisation d’une unité de transport fluvial, Report modal, Transport, Technologies énergétiques"
1124,"Changement de catégorie de consommation des véhicules, Matériel roulant, Transport, Technologies énergétiques"
1125,"Gestion du poste pneumatique dans une flotte de poids lourds, Gestion et pilotage, Transport, Technologies énergétiques"
1126,"Gestion du poste pneumatique dans une flotte de transport de personnes, Gestion et pilotage, Transport, Technologies énergétiques"
1128,"Optimisation du réseau de chauffage, Chauffage, CVC, Bâtiment"
1129,"Cycles frigorifiques performants, Centrale froid, Froid, Utilités"
1130,"Gestion Technique Centralisée (GTC) pour le système de chauffage, Chauffage, CVC, Bâtiment"
1131,"Optimisation de l'utilisation des rideaux d'air chaud, Chauffage, CVC, Bâtiment"
1132,"Déplacement des dé-stratificateurs d'air, Chauffage, CVC, Bâtiment"
1133,"Optimisation de l'emplacement des sondes de température, Chauffage, CVC, Bâtiment"
1134,"Lampes à LED pour l'éclairage extérieur, Luminaire, Eclairage, Bâtiment"
1135,"Vérins, venturis, électrovannes et systèmes muti-pression performants, Réseau, Air comprimé, Utilités"
1136,"Recyclage de l'air intérieur des cabines de peinture, Gestion et pilotage, Peinture, Procédés"
1137,"Technologies de rupture pour sécher ou cuire la peinture, Cabine de peinture, Peinture, Procédés"
1138,"Optimisation de la température de la cabine de peinture grâce à un régulateur d’hygrométrie de l’air, Gestion et pilotage, Peinture, Procédés"
1139,"Récupérateur de chaleur sur l'air extrait des cabines de peinture, Récupération de chaleur, Peinture, Procédés"
1140,"Variateur de vitesse sur presse à injecter, Gestion et pilotage, Presse, Procédés"
1141,"Arrêt optimisé des lignes de production et de conditionnement, Gestion et pilotage, Procédés"
1142,"Optimisation de la performance énergétique des presses mécaniques, Circuit de puissance, Presse, Procédés"
1143,"Système d'extraction localisé couplé à une variation de vitesse sur le ventilateur en remplacement d'une extraction continue, Ajustement production/besoin, Ventilation, Utilités"
1144,"Dimensionnement optimal du moteur principal de l'extrudeur, Circuit de puissance, Presse, Procédés"
1445,"Variation électronique de vitesse sur un compresseur frigorifique, Régulation, Froid, Utilités"
1446,"Panneau solaire photovoltaïque monocristallin, sans tracker, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1447,"Panneau solaire photovoltaïque monocristallin, sans tracker, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1448,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1449,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1450,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1451,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1452,"Panneau solaire photovoltaïque polycristallin, sans tracker, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1453,"Panneau solaire photovoltaïque polycristallin, sans tracker, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1454,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1455,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1456,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, raccordé au réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1457,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, isolé du réseau, Capteur, Solaire photovoltaïque, Nouvelles énergies"
1458,"Eolienne à axe vertical, Production, Eolien, Nouvelles énergies"
1459,"Petite éolienne à axe horizontal, Production, Eolien, Nouvelles énergies"
1460,"Eolienne de moyenne puissance à axe horizontal, Production, Eolien, Nouvelles énergies"
1461,"Grande éolienne à axe horizontal, Production, Eolien, Nouvelles énergies"
1462,"Micro-cogénération avec moteur à combustion interne, Micro/mini-cogénération, Cogénération"
1463,"Micro-cogénération avec micro turbine, Micro/mini-cogénération, Cogénération"
1464,"Valorisation du biogaz par cogénération, Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1465,"Valorisation du biogaz par électricité seulement, Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1466,"Valorisation du biogaz par la production de chaleur seulement, Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1467,"Injection du biogaz épuré dans le réseau, Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
1468,"Récupération des matières premières rejetées, Tri, Déchets"
1469,"Valorisation financière des déchets, Tri, Déchets"
1470,"Filtres pour récupérer les poussières, Tri, Déchets"
1471,"Création d'une zone pour le tri des déchets, Tri, Déchets"
1472,"Presse pour compacter les déchets, Tri, Déchets"
1473,"Recyclage des palettes de bois, Valorisation, Déchets"
1474,"Revalorisation des résidus de bois et des sciures issus de l'industrie, Valorisation, Déchets"
1475,"Amélioration de la durée de vie des produits chimiques, Valorisation, Déchets"
1476,"Régulateurs pour les pulvérisateurs d'eau, Production, Eau de procédés, Eau"
1477,"Régulateurs de débits, Production, Eau de procédés, Eau"
1478,"Intégration d'un système de recirculation de l'eau, Réseau, Eau de procédés, Eau"
1479,"Réutilisation des eaux usées dans les procédés, Production, Eau de procédés, Eau"
1480,"Modification des systèmes d'approvisionnement et de distribution d'azote, Four, Fours, combustion, Procédés"
1481,"Protection des produits et matériaux contre les intempéries, Séchage, Procédés"
1482,"Implantation d'une serre à proximité d'une source de chaleur résiduelle, Récupération de chaleur, Procédés"
1483,"Réservoir d'hydroaccumulation de chaleur, Stockage d'énergie, Technologies énergétiques"
1484,"Audit énergétique dans l'industrie, Audit énergétique, Management (ISO 50 001)"
1485,"Réduction des temps de purge, Gestion et pilotage, Fours, combustion, Procédés"
1486,"Mur solaire passif, Chauffage, CVC, Bâtiment"
1487,"Remplacement d'un four à convection par un four infrarouge, Four, Fours, combustion, Procédés"
1488,"Régulation sur les extracteurs d'air, Gestion et pilotage, Peinture, Procédés"
1489,"Préchauffage de l'eau du circuit de chauffage, Chauffage, CVC, Bâtiment"
1490,"Ventilation en cycle fermé, Gestion et pilotage, Ventilation, Utilités"
1491,"Récupérer l'énergie mécanique de moteur de test pour produire de l'électricité, Moteur, Moteur, Utilités"
1492,"Broyeurs à haute efficacité lors du remplacement du matériel, Gestion et pilotage, Presse, Procédés"
1493,"Raccord des unités fonctionnant sur des groupes électrogènes sur le réseau électrique, Gestion et pilotage, Distribution électrique, Utilités"
1494,"Convoyeur électrique en remplacement de convoyage par engins de logistique interne (camions, pelles …)., Gestion et pilotage, Transport, Technologies énergétiques"
1495,"Eco conduite des engins de logistique interne, Ecoconduite, Transport, Technologies énergétiques"
1496,"Utilisation des modes économiques et du mode ""start and stop"" des engins, Ecoconduite, Transport, Technologies énergétiques"
1497,"Modification des horaires de production d'une unité pour éviter les pics de consommation, Stratégie et politique, Organisation, Management (ISO 50 001)"
1498,"Double tube de chauffage pour serres, Chauffage, CVC, Bâtiment"
1499,"Echangeur-récupérateur de chaleur air/ air dans un bâtiment d'élevage de volailles, Récupération de chaleur, CVC, Bâtiment"
1500,"Déshumidification via système thermodynamique pour chauffage de serres, Climatisation, CVC, Bâtiment"
