Solution_ID,Text
1105,"Chaudière à condensation pour le chauffage des serres horticoles, Chaudière"
1107,"Ecrans thermiques latéraux, Isolation"
1108,"Ventilation naturelle hybride hygroréglable, Ventilation"
1109,"Chauffe-bain à condensation, Production"
1110,"Utilisation de LED pour l’éclairage d’accentuation, Luminaire"
1111,"Utilisation de LED de type downlight, Luminaire"
1112,"Rééquilibrage d’une installation collective de chauffage à eau chaude, Chauffage"
1113,"Aérotherme biénergies à haute efficacité énergétique, Chauffage"
1114,"Système de régulation sur une installation frigorifique permettant d’avoir une basse pression flottante, Régulation"
1116,"Sécheur à adsorption avec récupération de chaleur pour la régénération du sécheur, Traitement de l'air"
1117,"Moteur à haut rendement IE4 (super premium), Moteur"
1118,"Séquenceur électronique pour le pilotage d’une centrale d’air comprimé, Régulation"
1119,"Passage d’un réseau de chaleur en basse température, Production"
1120,"Renforcement du calorifuge des canalisations d’un réseau de chaleur en caniveau, Réseau"
1121,"Rénovation d’une illumination de mise en valeur, Gestion et pilotage"
1123,"Remotorisation d’une unité de transport fluvial, Report modal"
1124,"Changement de catégorie de consommation des véhicules, Matériel roulant"
1125,"Gestion du poste pneumatique dans une flotte de poids lourds, Gestion et pilotage"
1126,"Gestion du poste pneumatique dans une flotte de transport de personnes, Gestion et pilotage"
1128,"Optimisation du réseau de chauffage, Chauffage"
1129,"Cycles frigorifiques performants, Centrale froid"
1130,"Gestion Technique Centralisée (GTC) pour le système de chauffage, Chauffage"
1131,"Optimisation de l'utilisation des rideaux d'air chaud, Chauffage"
1132,"Déplacement des dé-stratificateurs d'air, Chauffage"
1133,"Optimisation de l'emplacement des sondes de température, Chauffage"
1134,"Lampes à LED pour l'éclairage extérieur, Luminaire"
1135,"Vérins, venturis, électrovannes et systèmes muti-pression performants, Réseau"
1136,"Recyclage de l'air intérieur des cabines de peinture, Gestion et pilotage"
1137,"Technologies de rupture pour sécher ou cuire la peinture, Cabine de peinture"
1138,"Optimisation de la température de la cabine de peinture grâce à un régulateur d’hygrométrie de l’air, Gestion et pilotage"
1139,"Récupérateur de chaleur sur l'air extrait des cabines de peinture, Récupération de chaleur"
1140,"Variateur de vitesse sur presse à injecter, Gestion et pilotage"
1141,"Arrêt optimisé des lignes de production et de conditionnement, Gestion et pilotage"
1142,"Optimisation de la performance énergétique des presses mécaniques, Circuit de puissance"
1143,"Système d'extraction localisé couplé à une variation de vitesse sur le ventilateur en remplacement d'une extraction continue, Ajustement production/besoin"
1144,"Dimensionnement optimal du moteur principal de l'extrudeur, Circuit de puissance"
1445,"Variation électronique de vitesse sur un compresseur frigorifique, Régulation"
1446,"Panneau solaire photovoltaïque monocristallin, sans tracker, raccordé au réseau, Capteur"
1447,"Panneau solaire photovoltaïque monocristallin, sans tracker, isolé du réseau, Capteur"
1448,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, raccordé au réseau, Capteur"
1449,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, isolé du réseau, Capteur"
1450,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, raccordé au réseau, Capteur"
1451,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, isolé du réseau, Capteur"
1452,"Panneau solaire photovoltaïque polycristallin, sans tracker, raccordé au réseau, Capteur"
1453,"Panneau solaire photovoltaïque polycristallin, sans tracker, isolé du réseau, Capteur"
1454,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, raccordé au réseau, Capteur"
1455,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, isolé du réseau, Capteur"
1456,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, raccordé au réseau, Capteur"
1457,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, isolé du réseau, Capteur"
1458,"Eolienne à axe vertical, Production"
1459,"Petite éolienne à axe horizontal, Production"
1460,"Eolienne de moyenne puissance à axe horizontal, Production"
1461,"Grande éolienne à axe horizontal, Production"
1462,"Micro-cogénération avec moteur à combustion interne, Micro/mini-cogénération"
1463,"Micro-cogénération avec micro turbine, Micro/mini-cogénération"
1464,"Valorisation du biogaz par cogénération, Valorisation"
1465,"Valorisation du biogaz par électricité seulement, Valorisation"
1466,"Valorisation du biogaz par la production de chaleur seulement, Valorisation"
1467,"Injection du biogaz épuré dans le réseau, Valorisation"
1468,"Récupération des matières premières rejetées, Tri"
1469,"Valorisation financière des déchets, Tri"
1470,"Filtres pour récupérer les poussières, Tri"
1471,"Création d'une zone pour le tri des déchets, Tri"
1472,"Presse pour compacter les déchets, Tri"
1473,"Recyclage des palettes de bois, Valorisation"
1474,"Revalorisation des résidus de bois et des sciures issus de l'industrie, Valorisation"
1475,"Amélioration de la durée de vie des produits chimiques, Valorisation"
1476,"Régulateurs pour les pulvérisateurs d'eau, Production"
1477,"Régulateurs de débits, Production"
1478,"Intégration d'un système de recirculation de l'eau, Réseau"
1479,"Réutilisation des eaux usées dans les procédés, Production"
1480,"Modification des systèmes d'approvisionnement et de distribution d'azote, Four"
1481,"Protection des produits et matériaux contre les intempéries, Séchage"
1482,"Implantation d'une serre à proximité d'une source de chaleur résiduelle, Récupération de chaleur"
1483,"Réservoir d'hydroaccumulation de chaleur, Stockage d'énergie"
1484,"Audit énergétique dans l'industrie, Audit énergétique"
1485,"Réduction des temps de purge, Gestion et pilotage"
1486,"Mur solaire passif, Chauffage"
1487,"Remplacement d'un four à convection par un four infrarouge, Four"
1488,"Régulation sur les extracteurs d'air, Gestion et pilotage"
1489,"Préchauffage de l'eau du circuit de chauffage, Chauffage"
1490,"Ventilation en cycle fermé, Gestion et pilotage"
1491,"Récupérer l'énergie mécanique de moteur de test pour produire de l'électricité, Moteur"
1492,"Broyeurs à haute efficacité lors du remplacement du matériel, Gestion et pilotage"
1493,"Raccord des unités fonctionnant sur des groupes électrogènes sur le réseau électrique, Gestion et pilotage"
1494,"Convoyeur électrique en remplacement de convoyage par engins de logistique interne (camions, pelles …)., Gestion et pilotage"
1495,"Eco conduite des engins de logistique interne, Ecoconduite"
1496,"Utilisation des modes économiques et du mode ""start and stop"" des engins, Ecoconduite"
1497,"Modification des horaires de production d'une unité pour éviter les pics de consommation, Stratégie et politique"
1498,"Double tube de chauffage pour serres, Chauffage"
1499,"Echangeur-récupérateur de chaleur air/ air dans un bâtiment d'élevage de volailles, Récupération de chaleur"
1500,"Déshumidification via système thermodynamique pour chauffage de serres, Climatisation"
1501,"Luminaire avec système de contrôle pour les parties communes, Luminaire"
1502,"Chauffe eau thermodynamique collectif à accumulation, Production"
1503,"Logiciel de réduction de consommation d'ordinateurs, Bureautique"
1504,"Raccordement d'un bâtiment à un réseau de froid, Climatisation"
1505,"Récupération de chaleur sur une tour de refroidissement, Récupération de chaleur"
1506,"Presse à injecter hybride en remplacement de presse hydraulique, Circuit de puissance"
1507,"Optimisation d'un moteur diesel, Moteur"
1508,"Autopartage, Ecoconduite"
1509,"Stockage de déchets en mode bioréacteur, Traitement"
1510,"Valorisation du biogaz, Traitement"
1511,"Co-incinération des déchets, Traitement"
1522,"Pompe à chaleur haute température avec système à absorption, Récupération de chaleur"
1534,"Optimisation du fonctionnement des extracteurs, Extracteur d'air"
1554,"Vitrage à faible émissivité / vitrage à contrôle solaire, Vitrage"
1555,"Triple vitrage, Vitrage"
1556,"Vitrage à teinte électrique / Vitrage électrochrome, Vitrage"
1557,"Vitrage à store intégré, Vitrage"
1558,"Optimisation de l'orientation des façades vitrées, Vitrage"
1559,"Optimisation de la phase poste minage (explosion) roulage dans les carrières, Gestion et pilotage"
1560,"Arrêt des locotracteurs lors de leur chargement, Report modal"
1561,"Récupération de l’énergie potentielle de descente des bras des engins de manutention, Matériel roulant"
1568,"Méthode de séchage par refroidissement lent différé : la dryération, Dryération"
1571,"Ajout de rupteurs de ponts thermiques, Isolation"
1572,"Pare soleil végétal, Isolation"
1573,"Auto contrôle de l'étanchéité à l'air, Etanchéité et infiltrations"
1574,"Construction d'un bâtiment passif, Isolation"
1575,"Panneaux d'isolation sous vide, Isolation"
1576,"Choisir la consigne du thermostat de ventilation, Pilotage"
1577,"Calculer le réchauffement de l'air dans le ventilateur, Ventilateur de refroidissement"
1578,"Evaluer les possibilités de ventilation simultanée, Ventilation multi-cellules"
1579,"Adapter la température de séchage aux caractéristiques du grain, Pilotage"
1580,"Evaluer la Consommation Thermique Spécifique (CTS) du séchoir à grains, Suivi des performances"
1581,"Favoriser le pré-nettoyage du grain, Colonne sécheuse"
1582,"Choisir son mode de pré-stockage, Pilotage"
1583,"Améliorer l’isolation de la colonne sécheuse, Colonne sécheuse"
1586,"Echangeur air/eau en haut du séchoir, Séchage"
1587,"Echangeur air/eau en haut du séchoir, Récupérateur de chaleur"
1588,"Evaluer la durée de ventilation d’un palier, Suivi des performances"
1589,"Variateur de vitesse sur le ventilateur séchoir, Ventilateur séchoir"
1590,"Entretien des courroies de transmission, Ventilateur séchoir"
1591,"Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur, Brûleur"
1593,"Entretien des courroies de transmission, Ventilateur de refroidissement"
1594,"Sous-comptage gaz, Sous-compteur gaz"
1595,"Variateur de vitesse au niveau de la fosse de réception, Fosse de réception"
1596,"Variateur de vitesse sur le cyclone, Cyclone"
1597,"Fonctionnement du moteur en charge plutôt qu'à vide, Transporteur à bande"
1598,"Chaudière biomasse, Chaudière"
1599,"ETM en cycle fermé, Energie Thermique des Mers - ETM"
1600,"ETM en cycle ouvert, Energie Thermique des Mers - ETM"
1601,"ETM en cycle hybride, Energie Thermique des Mers - ETM"
1602,"Eolienne offshore flottante, Eolien offshore"
1603,"Fondations des éoliennes offshores posées, Eolien offshore"
1604,"Hydrolienne flottante, Hydroliennes"
1605,"Hydrolienne à flux axial, Hydroliennes"
1606,"Colonne d'eau oscillante côtière, Energie houlomotrice"
1607,"Colonne d'eau oscillante immergée, Energie houlomotrice"
1608,"Houlomoteur à déferlement, Energie houlomotrice"
1609,"Système oscillant à translation, Energie houlomotrice"
1610,"Système oscillant à rotation ou « serpent de mer », Energie houlomotrice"
1611,"Simple bassin de retenue, Energie marémotrice"
1612,"Double bassin de retenue, Energie marémotrice"
1613,"SWAC en boucle fermée, Climatisation à l'Eau Naturellement Froide (SWAC)"
1614,"SWAC en boucle ouverte, Climatisation à l'Eau Naturellement Froide (SWAC)"
1615,"Choix du fluide frigorigène, Maintenance"
1616,"Stockage de froid par chaleur sensible, Stockage"
1617,"Stockage de froid par chaleur latente, Stockage"
1618,"Stockage de froid par voie termochimique, Stockage"
1619,"Remplacer le compresseur par un éjecteur, Machines frigorifiques"
1620,"Isolation thermique par rideau d'air, Chambre froide"
1621,"Machine frigorifique à compression, Machines frigorifiques"
1622,"Machine frigorifique à compression bi-étagée, Machines frigorifiques"
1623,"Plafond rayonnant à eau chaude, Chauffage"
1624,"Plafond rayonnant réversible, Chauffage"
1627,"Déshumidification de l'air par groupe à absorption indirect, Climatisation"
1628,"Ventilateur de plafond réversible, Ventilation"
1629,"Peinture à haute efficacité énergétique, Isolation"
1630,"Thermofrigopompe, Récupération de chaleur"
1631,"Garde-Corps, Appareils électriques"
1632,"Panneaux solaires thermiques, Capteur"
1633,"Remplacement des aérothermes vétustes par des nouveaux aérothermes à eau chaude, Chauffage"
1634,"Remplacement des aérothermes vétustes par des nouveaux aérothermes à vapeur, Chauffage"
1635,"Chauffe-Eau Solaire Collectif Individualisé (CESCI), Production"
1636,"Chauffe-Eau Solaire Collectif avec Appoint Individualisé (CESCAI), Production"
1637,"Variation de température sur le réseau de chaleur, Ajustement production/besoin"
1638,"Sur isolation du réseau de chaleur, Production"
1639,"Variation électronique de vitesse sur un réseau de chaleur, Ajustement production/besoin"
1640,"Suivi de la performance du réseau de chaleur, Production"
1641,"Sous station collective performante, Ajustement production/besoin"
1642,"Fourniture d'énergie partielle à certains clients, Ajustement production/besoin"
1643,"Ballon d'hydro accumulation pour optimiser l'utilisation du bois, Biomasse"
1644,"Solaire thermique centralisé pour un réseau de chaleur, Production"
1645,"Optimisation du tracé du réseau de chaleur, Production"
1646,"Chaudière à vapeur basse pression, Chaudière"
1647,"Conception pointue du réseau de diffusion d’air, Réseau aéraulique"
1648,"Suivi de l’étanchéité du réseau et nettoyage des gaines, Réseau aéraulique"
1649,"Dimensionnement du diamètre des nourrices, Réseau aéraulique"
1650,"Dimensionnement du groupe moto-ventilateur, Ventilateur de refroidissement"
1651,"Ventilation assistée par groupe froid, Groupe froid"
1653,"Variateur de vitesse sur le ventilateur de refroidissement, Ventilateur de refroidissement"
1654,"Bonnes pratiques pour mieux ventiler, en évitant le bridage du ventilateur, Silencieux"
1655,"Ventilation par aspiration, Ventilateur de refroidissement"
1656,"Utilisation d’un cahier de suivi de ventilation, Suivi des performances"
1657,"Gestion des arrivages/allotements des lots en fonction de leur humidité, Pilotage"
1658,"Réduire les erreurs de tri des déchets, Tri"
1661,"Bénéficier d'une exonération partielle de la TICFE (ou CSPE), Contrat"
1664,"Négocier la récupération des palettes/fûts avec le prestataire de déchets, Stockage de déchets"
1665,"Bénéficier d'une exonération de la TICGN, Contrat"
1666,"Optimiser les flux déchets, Stockage de déchets"
1667,"Négocier les contrats déchets avec le prestataire actuel, Stockage de déchets"
1668,"Lancer un appel d’offres, Tri"
1669,"Optimiser les taxes associées à la gestion des déchets, Tri"
1670,"Optimiser le stockage des déchets, Stockage de déchets"
1671,"Surveiller que le traitement facturé correspond bien au poids net sans les contenants, Stockage de déchets"
1672,"Optimiser les fréquences des enlèvements des contenants des déchets, Stockage de déchets"
1673,"Surveiller que le tonnage racheté correspond bien au poids réel dans mon contenant, Stockage de déchets"
1674,"Séparer un déchet pour une meilleure valorisation, Valorisation"
1675,"Mettre en place le tri des papiers, Tri"
1677,"Deshydrater un déchet pour réduire le volume stocké, transporté et traité, Stockage de déchets"
1678,"Réduire le gaspillage alimentaire en mettant en place le don, Valorisation"
1679,"Mettre en place le don (hors alimentaire), Valorisation"
1680,"Etudier de nouvelles chaînes de valorisation des déchets de bois (y compris les palettes) en cherchant une valeur ajoutée pour l'entreprise., Valorisation"
1681,"Valoriser les boues et les eaux polluées, Valorisation"
1682,"Mettre en place un économiseur d'eau sur les sanitaires, Réseau"
1683,"Réduire la quantité d'eau consommée lors des phases de nettoyage, Eau Chaude Sanitaire"
1684,"Mettre en place un circuit fermé de refroidissement, Réseau"
1685,"Asservir l'usage de l'eau au process, Eau de procédés"
1686,"Optimisation contrat eau / Taxes d'assainissement, Assainissement"
1687,"Préchauffer l'air neuf entrant, Chauffage"
1688,"Réduire la température de l'air en entrée dans les équipements d'air comprimé, Gestion et pilotage"
1689,"Mettre des bennes fermées pour limiter l'humidité, Stockage de déchets"
1690,"Optimiser une filière de valorisation déchet existante, Valorisation"
1691,"Optimiser le tri des inertes, Tri"
1692,"Réemployer / réutiliser les matériaux inertes sur le même chantier ou sur un autre chantier, Recyclage"
1693,"Remplacer les groupes froids, Maintenance"
1694,"Optimisation de la consommation d'énergie sur les chantiers, Gestion et pilotage"
1695,"Remplacer un équipement par un équivalent plus performant, Gestion et pilotage"
1697,"Mettre en place des bacs de récupération sous les fûts et AD Blue, Stockage de déchets"
1698,"Mettre en place un bac de décantation avant rejet à la nature, Traitement"
1699,"Risque de pollution des sols sur les stockages derrière les ateliers, Stockage de déchets"
1700,"Location du support de sachet plastique, Valorisation"
1701,"Etudier la faisabilité et la rentabilité du regroupement des compteurs électriques et l'optimisation des puissances souscrites, Contrat"
1702,"Utilisation d'huiles et additifs pour réduire les frottements et la consommation de carburant., Gestion et pilotage"
1703,"Etudier l'optimisation de l'installation de chauffage (allonger la gaine de soufflage, passer à une centrale double flux avec préchauffage de l'air entrant), Chauffage"
1704,"Remplacer les chariots élévateurs ""propane"" par des électriques, Matériel roulant"
1705,"Suivre la consommation des véhicules du parc automobile, Gestion et pilotage"
1706,"Remplacer les PAC, Chauffage"
1707,"Arrêter l'utilisation de la chaudière gaz pour utiliser les PAC, Chauffage"
1708,"Changer les ordinateurs fixes par des ordinateurs portables, Bureautique"
1709,"Faire une étude carbone des préconisations, Capture"
1710,"Favoriser la communication digitale au catalogue papier, Valorisation"
1711,"Remplacer le chauffage des bains au gaz par une solution de production d’eau chaude ENR, Capteur"
1712,"Mettre en place des portes sectionnelles pour garder la chaleur dans l’usine, Etanchéité et infiltrations"
1713,"Films anti-chaleur sur les baies vitrées, Vitrage"
1714,"Optimiser la production d'eau traitée (osmosé, filtration), Production"
