Solution_ID,Text
813,"Chaudière de type basse température couplée à une ventilation mécanique contrôlée pilotée par la chaudière, Le fonctionnement d'une chaudière basse température est optimal avec des radiateurs ou des planchers basse température, sur la consommation annuelle d'énergie associée aux postes de chauffage et d'eau chaude sanitaire., Travail à basse température : pertes thermiques diminuées au sein du réseau Suppression du balayage en air de la chaudière Limitation du dégagement de polluants, notamment des Nox. Diminution des pertes à l’arrêt Respect des exigences réglementaires européennes et nationales au 07/2009, en termes de rendement. Sécurité accrue (parois de chauffage à température modérée) Pas de remplacement systématique des conduits d'extraction existants"
814,"Chauffe-eau électrique à accumulation de catégorie C, pour l'achat du matériel, d'économies d'énergie par rapport à un chauffe-eau standard, Pas de remplacement d'anode à prévoir Plus grand volume d'eau chaude disponible"
817,"Porte pour fermeture des meubles frigorifiques de vente à température positive, "
818,"Réduction des apports solaires par la toiture, "
820,"Pompe à chaleur à absorption de type air/eau ou eau/eau, HT pour l'achat d'une pompe d'une puissance nominale de 25,7kW. Ces unités peuvent être cumulées, Temps de retour sur investissement très long : 16 ans pour le chauffage seul, 9 ans pour le mode chaud et froid en même temps) Contraintes liées à l'utilisation de l'ammoniac (pression élevé, toxicité, incompatibilité avec certains matériaux) ou du couple H2O/LiBr (incompatibilité avec certains matériaux, température de solidification proche de 0°C, d'économie gaz si le mode froid est valorisé, Durée de vie de 25 à 30 ans Pas de compression et peu de pièce en mouvement Maintenance simplifiée Chauffage et froid en même temps"
821,"Pompe à chaleur à moteur gaz de type air/eau, Prix d'achat 2 fois plus cher qu'une PAC électrique de même puissance Installation sous contrainte à cause du poids entre 600 et 900 kg Maintenance du moteur gaz nécessaire, Réversibilité chaud/froid Utilisable même pour des températures extérieures très basses Peu émetteur en CO2 par rapport à la PAC électrique Temps de réponse faible par rapport à la PAC électrique Possibilité d'installation mixte, en vecteur eau et détente directe"
823,"Ventilo-convecteur haute performance, "
824,"Dé-stratificateur d'air, "
826,"Evaporateur performant, "
827,"Gonflage des pneumatiques pour véhicules légers et véhicules utilitaires légers, Tenir compte de la charge du véhicule et de l'état des pneus, Entretien régulier des pneus Prologation de leur durée de vie"
828,"Décreusage des pneumatiques de poids lourds, Garder une épaisseur de gomme minimale de sécurité Résistance au roulement réduite de 25% par rapport à un pneu neuf, Prolongation de la durée de vie d'un pneu Augmentation du potentiel d'adhérence (donc de la sécurité) par rapport à un pneu usé"
829,"Changement de catégorie de consommation des véhicules de flottes professionnelles, Renouvellement complet d'un parc de véhicules, Réduction de la consommation de carburant Sensibilisation des employés aux véhicules basse consommation"
831,"Récupérateur de chaleur sur un tank à lait, Prix d'achat HT, installation comprise."
832,"Chaufferie biomasse dans l'agriculture, "
833,"Pompe à chaleur de type eau/eau ou air/eau dans l'agriculture, "
834,"Basse pression flottante dans l'agriculture, "
835,"Haute pression flottante dans l'agriculture, "
836,"Double écran thermique pour les serres agricoles, d'investissement, Isolation thermique et étanchéisation des serres tout de même nécessaire pour avoir un bon rendement Gestion de la durée d'utilisation des écrans, d'économies d'énergie, Diminution des pertes de chaleur et de la consommation de chauffage Gestion de la durée d'ensoleillement Meilleur contrôle de la température et de l'hygrométrie à l'intérieure de la serre"
839,"Tube fluorescent haut rendement T8 sur un dispositif d'éclairage, "
840,"Formation de chefs d'entreprises, salariés et artisans du bâtiments aux économies d'énergie, Formation adaptée à chaque niveau de poste, Sensibilisation aux économies d'énergie à toutes les échelles d'une entreprise de bâtiment Changement de méthodes de travail et de solutions énergétiques proposées aux clients"
844,"Ventilation mécanique répartie, Seulement en rénovation"
845,"Panneaux rayonnants électriques ou radiateurs à régulation électronique, "
846,"Lampe fluo-compacte avec globe de classe B, Plus chères que les lampes classiques, économisés par rapport à des ampoules classiques (la comparaison est faite pour des luminosités équivalentes), Economie d'électricité"
847,"Remplacement de lampes à vapeur de mercure par des technologies performantes, Installation parfois difficile d'accès Les lampes supportent mal l'extinction puis le rallumage rapide. Des précautions doivent être prise en compte si les lampes sont couplées à des interupteurs crépusculaires. Des temporisations sur l'allumage peuvent être à installer en supplément selon les cas Rendu des couleurs diminué pour la technologie de sodium basse pression., Diminution de la puissance installée Diminution des coûts de maintenance par l'augmentation de la durée de vie des nouvelles lampes."
849,"GTC qui contrôle l'éclairage intérieur et extérieur, Zonage de l'éclairage à réfléchir en amont Luminaires parfois difficiles d'accès, Adaptation de l'éclairage artificiel au besoin réel"
850,"Remplacement des luminaires T8 par des luminaires T5 avec ballast électronique intégré, "
851,"Remplacement des lampes à vapeur de mercure à ballast magnétique par des tubes fluorescents T5, "
852,"Remplacement des anciens équipements par des lampes plus efficaces et de puissances inférieures, Lampes performantes environ 2 fois plus chères que des lampes classiques, Economie d'électricité, Plus de luminosité Moins d'énergie consommée"
853,"Remplacement des câbles électriques mal dimensionnés, "
854,"Réglage de la luminosité avec une télécommande, Réglage de l'intensité lumineuse en fonction du besoin"
855,"Ballasts électroniques de catégorie A2 en remplacement de ballasts ferromagnétiques, Sensibilité à l'extinction et au rallumage si le ballast n'est pas à cathode chaude., d'économie d'énergie sur la consommation du luminaire, Augmentation de la durée de vie des lampes d'environ 50 %. De ce fait, les coûts de maintenance sont largement diminués. Meilleur confort visuel par la supression des effets de scintillement à l'allumage et des clignotements Diminution des pertes de chaleur"
856,"Ajout d'interrupteurs pour contrôler l'allumage par zones dans une pièce, Economie d'énergie (lampes inutiles éteintes), Meilleure gestion de l'éclairage Utilisation de la lumière naturelle Adaptation de l'éclairage au besoin réel"
857,"Gestion Technique Centralisée (GTC) sur les centrales de traitement d'air, "
858,"Panneaux photovoltaïques pour alimenter les systèmes d'éclairage, Le coût minimun est pour les installations collectives de forte puissance, installé dans des cas particulièrement favorables. Le coût maximum est pour les installations de petite puissance (pour un particulier par exemple). A ces coûts doivent être ajouté le coût des batteries., Ne pas placer les onduleurs à proximité des locaux ayant une occupation importante, ils sont tendance à faire du bruit. Pour un immeuble, privilégier un raccordement dans une colonne électrique existante, c'est le mode le moins cher. Pour une construction neuve, privilégier l'installation des deux compteurs (achat et vente) dans un coffret à l'extérieur de l'habitation., Gain produit par an pour une installation de 10 kWc (100 m2), Le gain économique est supérieure dans le cas d'une installation de modules intégrés au bâti (presque le double revenu annuel que pour les modules installés en surimposition). Les fabricants garantissent 80% de la puissance après 25 ans de fonctionnement. Durée de vie d'un module photovoltaïque est de trente ans. Lors de son fonctionnement le module n'émet aucune nuisance (sonore, visuelle,etc)."
859,"Lampes à sodium haute pression pour éclairage extérieur en remplacement de lampe à vapeur de mercure, Les lampes mettent du temps à s'allumer pleinement Les lampes sont sensibles aux cycles rapides d'exctinction/allumage. Sensibilité aux variations de tension, Durée de vie deux fois plus longues que des lampes à vapeur de mercure. Haute efficacité lumineuse, jusqu'à 150 lm/W. Impact environnemental diminué par la suppression de mercure. Diminution de la puissance installée Diminution des coûts de maintenance par l'augmentation de la durée de vie"
861,"Lampes à décharge avec réduction de la tension d'allumage intégrée, Ivestissement important, Tension d'allumage de la lampe réduite Durée de vie allongée Amélioration du rendement de la lampe"
863,"LED pour la signalisation tricolore, Coût d'achat 2 à 4 fois plus élevé que des lampes classiques, Economie d'électricité, Durée de vie plus longue Faible consommation d'énergie Plus petit qu'une ampoule classique Peu d'énergie dissipée en chaleur"
864,"Vanne d'isolation sur l'arrivée vapeur, "
865,"Dégazeurs thermiques sur chaudière vapeur, Diminue les risques de corrosion"
866,"Révision du système frigorifique, "
867,"Gestion centralisée de la production frigorifique, Un réseau étendu de distribution de froid est préjudiciable, Réduction de la maintenance car une seule unité est à gérer Réduction du nombre d'équipements d'installations frigorifiques"
868,"Compteurs pour suivre la consommation d'eau chaude, pour l'achat du compteur, Pas très précis Nécessite une isolation, notamment contre le gel, d'économies sur la facture d'eau, Meilleur contrôle de la consommation d'eau, donc de la facture"
869,"Stockage pour récupération de l'eau perdue, Installation de nouveaux circuits, Moins de rejets d'eaux polluées dans l'environnement"
870,"Réutilisation du CO2 émis par les process pour injection dans procédé de fermentation, "
871,"Compresseurs frigorifiques de type Scroll, Prix élevé Plage de puissance réduite (<150 kW) mais possibilité de mettre plusieurs compresseurs en parallèle, Fiable Bon rendement Evite les accoups de liquide"
872,"Délestage des équipements électriques, "
873,"Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur, "
874,"Création d'une installation de prétraitement des effluents, "
875,"Brûleur bas-NOX, "
876,"Arrêt des pompes quand les process ne tournent plus, Nécessite un système de contrôle d'extinction automatique des pompes si la méthode manuelle est trop contraignante., Réduction importante de la consommation totale des pompes Augmentation de la durée de vie des pompes"
877,"Replacement du brûleur et des tubes de l'échangeur du four, "
878,"Combustible de meilleure qualité, "
879,"Procédures d'arrêt des fours électriques optimisées, Connaissance approfondie du comportement de l'unité nécessaire, Diminution des pertes de chaleur dans l'atelier lorsque les températures du four sont diminuées."
881,"Repositionement du bruleur pour être assuré qu'il couvre la totalité de la chambre de combustion., "
882,"Amélioration de la conduite du procédé de fours pour acierie et aluminium, "
883,"Récupération de chaleur sur un four à arc électrique, "
884,"Hottes au dessus des fours pour récupérer la chaleur, La récupération de chaleur sera dépendante de l'utilisation des fours., Réduction des consommations d'énergie fossile."
885,"Optimisation de la consommation de nitrogène dans la production d'acier, "
886,"Optimisation de la consommation d'oxygène dans la production d'acier, "
887,"Compteur d'eau pour suivre et comprendre les consommations, Gestion précise de la consommation Détection de fuites"
888,"Technologie de nettoyage performante adaptée au procédé, "
889,"Vérification le dimensionnement et l'utilisation des procédés en comparaison du besoin réel, "
890,"Augmentation de la température de consigne de la boucle d'eau de refroidissement, "
891,"Variation de l'angle des pales du système tournant, "
892,"Optimisation de la gestion des circuits électriques, "
893,"Création d'un poste de gestionnaire de flux, "
894,"Identification puis remplacement des thermostats défectueux, "
896,"Identification des sources de déperditions thermiques du bâtiment, Frais de l'analyse thermographique d'un bâtiment par un professionnel, Identification des sources de déperditions de chaleur et d'infiltrations d'air Recherche des moyens de réparations à mettre en oeuvre"
897,"Analyse thermographique aérienne, "
898,"Unité de gazéification du bois, La dépendance aux énergie fossiles est moindre par la mise en place de cette solution. Le bois utilisé peut être du bois provenant de déchets."
899,"Production de Biodiesel, "
900,"Véhicule fonctionnant au biogaz, Réduction de la dépendance aux carburants d'origine fossile Réduction des émissions de GES"
901,"Démarche HQE, "
902,"Vanne thermo régulée sur un réseau d'eau glacée, "
903,"Vérification et diminution si possible les températures de chauffe des process, Solution sensible aux modifications de production, Temps de retour sur investissement très rapide (investissement faible) moins d’un an en général selon la hauteur de l’investissement., Augmentation de la durée de vie des fours (diminution des contraintes en puissance)"
904,"Remplacement du système de régulation sur le réseau d'eau chaude sanitaire, pour l'achat du dispositif, Réduction de la consommation d'eau chaude Matériel neuf donc plus performant"
905,"Limiteur de débit sur les douches, pour l'achat du matériel, Plusieurs litres d'eau économisés par douche (en considérant 18L d'eau par douche), Limite la consommation d'eau de la douche Pas de perte de confort (diminution de pression)"
906,"Réglage manuel des climatisations, "
907,"Dans les hôtels, remplissage prioritaire des chambres au nord en été et des chambres au sud en hiver, Economie de chauffage et de climatisation réalisable pour les chambres non-occupées., Environnement de la chambre plus agréable (moins de ventilation mécanique pour le chauffage et la climatisation)."
909,"Chaufferie collective à gaz pour réseau d'eau chaude sanitaire, Nécessite plusieurs ballons de stockage pour subvenir aux besoins en eau chaude de tous les logements lors de la demande, d'économie d'énergie par rapport à un système de chauffage d'eau chaude sanitaire classique, Installation collective donc vite rentabilisée"
910,"Minuteurs sur luminaires intérieurs, Economie d'énergie par limitation du temps d'éclairage."
912,"Minuteurs sur luminaires extérieurs, Economie d'énergie par limitation du temps d'éclairage."
913,"Installation d'une éolienne, Coût d'investissement pour l'éolien terrestre de grande puissance. Ce coût comprend les études, les matériaux, l'installation et le raccordement, les frais de mise en service et de démantèlement., La rotation des pales d'une éolienne peut créer des interférences nuisibles aux radars. Aussi, certaines zones sont interdites à l'implantation des éoliennes. La production d'électricité est variable car elle dépend de la vitesse du vent qui peut changer de manière conséquente d'une année sur l'autre. L'installation d'éolienne a un impact local sur l'environnement notamment sur les oiseaux., Gains financiers obtenus par les collectivités (communes et département) pour installation d'une éolienne de 1 MW. Le gain minimal correspond au gain pour le département. Le gain moyen est pour la commune ou la communauté de commune., La contribution économique territoriales qui remplace la taxe professionnelle depuis 2010 permet au collectivités locales d'avoir une source de revenus lorsque des parcs éoliens sont installés. De même, lorsque l'éolienne est placée sur une parcelle privée, les propriétaires recoivent 2.000 à 3.000 € par an et par éolienne."
914,"Panneau solaire photovoltaïque, Le coût minimun est pour les installations collectives de forte puissance, installé dans des cas particulièrement favorables. Le coût moyen est pour les installations collectives de forte puissance. Le coût maximal est pour les installations pour un particulier., Ne pas placer les onduleurs à proximité des locaux ayant une occupation importante, ils ont tendance à faire du bruit. Pour un immeuble, privilégier un raccordement dans une colonne électrique existante, c'est le mode le moins cher. Pour une construction neuve, privilégier l'installation des deux compteurs (achat et vente) dans un coffret à l'extérieur de l'habitation., Gain produit par an pour une installation de 10 kWc (100 m2), Le gain économique est supérieur dans le cas d'une installation de modules intégrés au bâti (presque le double de revenus annuels que pour les modules installés en surimposition). Les fabricants garantissent 80 % de la puissance après 25 ans de fonctionnement. La durée de vie d'un module photovoltaïque est de trente ans. Lors de son fonctionnement, le module n'émet aucune nuisance (sonore, visuelle, etc)."
915,"Puits canadien pour préchauffer l'air, pour la construction d'un puit canadien. Il faut ajouter à cela une étude thermique préalable qui tourne autour de 2500 EUR, Travaux et étude préalable nécessaires Ne convient pas à tout les bâtiments Nécessite une surface assez grande et dégagée pour l'enfouissement des conduits extérieurs Contraintes techniques et environnementales pour l'installation (loin des zones de pollutions), d'économie d'énergie, Réduction de la consommation de chauffage Renouvellement d'air constant Système écologique, pas de fluide frigorigène Faible entretien"
916,"Production d'hydrogène pour stocker l'électricité, "
917,"Isolation des fourreaux, Le remplacement nécéssite plusieurs jours voir plusieurs semaines d’immobilisation., de la consommation énergétique de la presse., Petite diminution du temps de cycle. Diminution du rejet de chaleur dans l‘atelier."
918,"Optimisation de la température du circuit de refroidissement des presses, Une étude doit être menée pour identifier le niveau de froid minimal dont les presses ont besoin., 2 % d’économies d’énergie sur la consommation du compresseur froid par °C augmenté sur la température de consigne."
919,"Presses à injecter tout-électrique en remplacement de presses à injecter hydrauliques, surcoûts en comparaison de presses hydrauliques classiques., d'économie d'énergie par rapport aux presses hydrauliques classiques."
920,"Récupération de chaleur sur l'épurateur des fours pour préchauffer la matière entrante, "
921,"Certification HQE, "
922,"Récupération de chaleur des compresseurs pour réchauffer le sol sous la chambre froide., Surconsommation du groupe frigorifique de la chambre froide"
923,"Saumure pour le dégivrage des évaporateurs chauffée par récupération de chaleur, Applicable lors de la conception seulement. Difficilement applicable en rétrofit., Pertes de chaleur diminuées"
924,"Variation de la courbe de chauffe en fonction de la température extérieure, "
925,"Electrovanne pour l'optimisation de la régulation, "
926,"Electrovannes sur les soufflettes d'air comprimé, "
928,"Rafraichisseur d'air à évaporation directe, Modification du réseau d'air, Maintenance réduite Apport d'air neuf"
929,"Bouclage du réseau d'air comprimé, Certaines parties du réseau peuvent être difficilement accessible., Baisse de pression possible Ecart de pression diminué entre les équipements proche de la centrale et ceux plus éloignés."
930,"Optimisation de la quantité de produits à sécher, "
931,"Utilisation d'un four à sole tournante équipé de brûleurs régénératifs, "
932,"Sensibilisation du personnel aux coûts de l'énergie, Campagne de communication à réfléchir en amont, Intégration du personnel dans le recherche d'économie sur le site"
933,"Production au gaz semi-instantanée, Moins de ballons de stockage Plus d'énergie nécessaire lors de la demande pour chauffer l'eau, Gain de place (équipement moins encombrant)"
935,"Four à oxycombustion, "
936,"Remplacement du four existant par un four plus performant, "
937,"Récupérateur de chaleur sur compresseur d'air comprimé pour le chauffage de locaux., Si la chaleur est récupérée sur l'air, l'installation d'un ventilateur est parfois nécessaire pour préserver le compresseur., de l'énergie thermique est récupérable : (on récupère en fait 80 % avec une efficacité de 75%). Le gain ne concernent pas la consommation d'électricité., Diminution de la consommation pour le poste chauffage"
938,"Utilisation prioritaire des centrales de production les plus proches de l'utilisation du réseau, "
940,"Optimisation du mode veille des presses à injection, Campagne de test à effectuer, Diminution de la consommation énergétique des presses en mode veille."
941,"Optimisation du dosage des presses, Nécessite une campagne de mesure ; Nécessite une grande concertation avec la production., Meilleure homogénéité des matières transformées ; Diminution de la consommation du moteur hydraulique."
942,"Chauffage des moules par induction sur presse à injecter, Développement de nouveaux types de moules Contrat de licence avec la société qui détient le brevet, Diminution des rebuts Gains sur le refroidissement"
943,"Partage des bonnes pratiques entre les sites d'un même groupe, Mise en place de réunions entre les différents acteurs des sites. Cela demande une implication régulière des personnes concernées., Connaissance des bonnes pratiques Exemples concrets d’actions mises en place"
944,"Clause d'efficacité énergétique dans les contrats d'exploitation et de maintenance, Contrats à renégocier, Maintenance suivie et efficace ; Gains assurés et contractualisés."
945,"Niveau de pression optimum pour les pompes à vide, La variation de pression ne doit pas impacter le bon fonctionnement des équipements industriels utilisateurs, Réduction de la consommation des pompes à vide"
946,"Diagnostic énergétique bâtiment, Frais de diagnostic effectué par un professionnel"
947,"Centralisation du refroidissement hydraulique des presses à injection, Modification du système de refroidissement existant Les travaux doivent être réalisés durant un arrêt de production, La maintenance est diminuée car elle est regroupée sur la production frigorifique centralisée."
948,"Optimisation du diamètre des vis et fourreaux de presse à injecter et d'unité d'extrusion, Remplacement de la vis Arrêt de production durant toute la période de remplacement, sur la consommation énergétique de la presse."
949,"Vérification de la qualité de l'air intérieur, Coût du diagnostic Dépend des travaux à effectuer pour rétablir un air intérieur sain, Identification d'appareils défaillants donc économie d'énergie après réparation Assainissement de l'air intérieur en adoptant les bonnes solutions"
950,"Démarche éco-conception, "
951,"Compteurs d'énergie thermique, "
954,"Suppression des bras morts du réseau et parties qui ne sont plus utilisées, Diminution des fuites"
955,"Campagne de mesures, "
956,"Couplage du suivi énergétique avec le suivi de production au moyen de ratios, Centralisation des données de services différents., Compréhension approfondie du suivi énergétique ; Identification des défaillances de lignes de production."
958,"Optimisation du temps de mise en chauffe des presses, Modification des procédures avec la production La mise en place de la solution intègre de contraintes comportementale, Economie d'énergie importante."
959,"Etalement du démarrage des presses, Nécessite l'implication du personnel, permet d'eviter les pics d'appel de puissance électrique facturés par des pénalités de dépassement. le décalage des démarrage est meilleur pour la résistance du réseau de distribution électrique. En effet, un appel de puissance trop important entraîne un fort effet joule qui peut détériorer les câbles."
960,"Option points 10 minutes de la puissance électrique appelée, Identification des dépassements Les points 10 minutes peuvent mettre en évidence la consommation talon durant les périodes où la production est arrêtée."
961,"Emplacement optimisé des systèmes de chauffage radiant, Emplacement parfois difficile d'accès lorsqu'ils sont situé au dessus des unités de production. Cartographie des besoin de chaleur à réaliser en amont pour avoir un chauffage optimisé dans l'atelier., Amélioration du confort des employés."
962,"Remplacement des anciens équipements par des équipements récents plus performants, Modification possible des réseaux Investissement important, Le gain de rendement entre une chaudière des années 70 et une chaudière à condensation ou à basse température est entre 10 et 17 %., Augmentation du rendement des chaudières concernées"
963,"Isolation hydraulique des chaudières quand elles ne sont pas utilisées, Modification du réseau existant en y installant des électrovannes., de diminution de puisssance par rapport à la puissance installée., Diminution de la température dans la chaufferie Augmentation du rendement des compresseurs d'air si ils sont situés dans la même pièce."
965,"Amélioration du séchage de la vapeur, "
966,"Station météo couplée à la GTC, "
967,"Nettoyage du système d'eau de process, Arrêt du système pour le nettoyage, Conserver une bonne efficacité du système"
968,"Récupération instantanée de chaleur sur eaux grises pour la production d'ECS, Difficile à mettre en place dans les bâtiments en rénovation Doit être installé en zone urbaine dense pour être rentable, Réelle économie sur le chauffage. Jusqu’à 70% assuré par la récupération de chaleur., Ressource disponible de façon continue Economies de combustibles"
969,"Fermetures des meubles frigorifiques de vente à température négative, Réduction des consommations énergétiques : de 20 % (simple vitrage) à 50% (double vitrage), Réduction du temps de fonctionnement Favorisation de la conservation (moins de produits jetés)"
970,"Système de management de l'énergie (norme ISO 50 001), Les coûts d’accompagnement, d’audit et de certification. Nécessite l’implication du personnel., Facilite la mise en œuvre des plans d’action. Comme toutes les certifications, elle est une preuve auprès des parties prenantes de professionnalisme et d’engagement pour l’environnement."
971,"Compresseur basse pression à vis, "
974,"Système de management hors certification, Nécessite l’implication du personnel., de la consommation d'énergie du site, Facilite la mise en œuvre des plans d’action."
975,"Mesure et optimisation des consommations de carburant pour une unité de transport fluvial, Gestion du carburant selon les trajets, Meilleure gestion de la consommation en carburant"
976,"Carénage sur une unité de transport fluvial, Mise à sec d'une unité fluviale de grande taille, Entretien d'une unité fluviale, nettoyage de la coque"
977,"Tracteur routier optimisé, Normes énergétiques à respecter, Economie de carburant"
978,"Pompe à chaleur de type eau/eau ou air/eau pour le chauffage de serres horticoles, "
979,"Récupérateur de chaleur à condensation pour serres horticoles, "
980,"Diminution des éclairages décoratifs, Economie d'électricité, Réduction de pollution lumineuse la nuit en extérieur"
981,"Certification ISO 14 001, "
983,"Disposition de l'éclairage parallèle aux allées, Optimisation de la luminosité et du nombre de points lumineux"
984,"Camion de norme Euro 4 ou Euro 5, Différenciation des normes entre moteurs à essence et moteurs diesel Pas de réglementation sur les émissions de CO2, Normes anti-pollution : limitation des émissions de GES les plus toxiques par les véhicules"
985,"Optimisation du chargement des camions, Organisation du chargement en fonction du trajet, Gain de temps Economie de carburant"
986,"Unité de production d'énergie géothermique, Installation encore coûteuse en comparaison des technologies de chauffage concurrentes. Les pompes à chaleur avec capteurs horizontaux nécessitent une surface au sol disponible importante., Diminution de la dépendance aux énergies fossiles par l'utilisation d'une énergie renouvelable. Pour certains types de géothermie, le même système peut servir au rafraichissement et au chauffage."
987,"Micro éolienne pour alimenter les éclairages extérieurs, "
989,"Récupération de l'eau de pluie, Entretien des équipements de récupération d'eau de pluie Eau non potable, Réduction de l'utilisation de l'eau des nappes Economie d'eau potable (pour des tâches qui n'en nécessitent pas)"
990,"Collectes des cartons et palettes pour incinération, Préférer le recyclage à l'incinération, Energie créée : utilisée comme chauffage par exemple Réduit les émissions de CO2"
991,"Compostage des déchets, Processus qui peut être long, Production d'un compost de qualité Réutilisation de matière première Mise en oeuvre simple"
992,"Tri des déchets dangereux, Dépend du comportement des usagers Doit être fait consencieusement, Valorisation plus importante et plus adaptée aux déchets Confinement de la pollution Confinement des risques pour l'environnement et les êtres humains."
993,"Collecte sélective porte à porte, Tri effectué par les particuliers, Sensibilisation de la population au tri sélectif des déchets Simplification du tri dans les centres Plus de déchets recyclés, donc moins de pollution"
994,"Bassins de rétention pour nettoyage des camions, Décantation et recyclage après utilisation de l'eau, Récupération de l'eau pour le lavage des camions"
995,"Utilisation de papiers recyclables / recyclés, Solution dépendante de l'implication des personnes Léger coût de collecte : 20-40 €/an/salarié., Réduction des dépenses de papier et consommables liés : cartouches, imprimantes... Réduction de l'impact environnemental (rejet CO2, consommation d'eau pour la production de papier...) Diminution de la consommation de bois donc développement d'autres filières d'utilisation (chaufferie par exemple)"
996,"Suppression des prospectus, de déchets en moins par an, Réduction de l'utilisation de papier Développement des prospectus par e-mail"
997,"Diminution des déchets plastiques, Réduction des emballages plastiques (aliments, etc...), Achats de produits réutilisables Désencombrement des décharges plastiques"
998,"Valorisation des produits éco-emballés, Diminution des déchets plastiques"
1000,"Adaptation des horaires de l'éclairage à l'occupation des bâtiments, Economie d'électricité, Meilleure gestion de l'éclairage Pas de gaspillage d'énergie en éclairage inutile"
1001,"Soufflettes d'air comprimé plus performantes, "
1002,"Amélioration du système d'eau glacée, "
1003,"Remplacement des chaudières vieillissantes par des équipements performants, d'augmentation du rendement pour les nouvelles chaudières par rapport aux anciennes Réduction des coûts de maintenance d’environ 5%, Réduction des risques liés aux pannes des équipements de production Amélioration de la productivité Conditions de travail améliorées Diminution des émissions de polluants, notamment de CO 2 Souplesse du fonctionnement des chaudières performantes"
1004,"Vanne permettant de moduler la pression de distribution de la vapeur, "
1005,"Optimisation des températures de séchage, Trouver le bon dosage des adjuvants utilisés, sur la consommation énergétique du poste consommateur dédié à l'opération de séchage thermique dans certains cas., Augmentation de la durée de vie des matériaux enrobés"
1006,"Isolation des séchoirs, Maintenance régulière pour vérifier l'état des isolants"
1007,"Séchoirs performants, sur le rendement énergétique du séchage, Régulation plus performante permettant de mieux moduler la température"
1008,"Vanne permettant d'isoler le départ vapeur, "
1009,"Optimisation de la bâche d'eau glacée, Capacité de stockage faible, Installation simple Peu coûteux Réduit la demande de refroidissement"
1010,"Système de commande prédictive sur un four, Investissement initial important Couplage avec la production parfois difficile. Modification de la procédures de fonctionnement (nouvelles consignes à rentrer ), Le passage à une commande prédictive peut faire gagner jusqu’à 15% d’économie d’énergie par rapport à un système de four classique., Bon respect des contraintes sur les variables contrôlées et manipulées. Adaptation aux perturbations automatique. Commande plus douce : meilleure utilisation des actionneurs et donc augmentation de leur temps de vie."
1011,"Traitement efficaces des effluents, "
1012,"Augmentation du taux de recyclage des rebuts plastiques des presses à injecter, Réduction des déchets Valorisation des rebuts de plastique"
1013,"Four pâtissier électrique de haute qualité énergétique, "
1014,"Variation électronique de vitesse sur hotte d'aspiration des procédés, "
1016,"Séchage et vente de bois, Un déchiqueteuse et un sécheur sont nécessaires pour mettre en place cette action., pour les plaquettes de bois vendues"
1017,"Récupération de chaleur pour préchauffer l'air comburant, "
1018,"Isolation et la recirculation du stockage de carburant, "
1019,"Chaudières à lit fluidisés, Technologie adaptée aux chaudières de forte puissance. Nécessité d’enlever le fer et les impuretés minérales du combustible., De 90 à 99 % de rendement suivant le type de technologie utilisé. Limite les émissions d’oxyde d’azote et de soufre, ainsi que les métaux lourds et les imbrûlés. Utilisation de combustibles variés. Homogénéisation de la température de combustion. La chaudière est modulable (4MW/min), le taux de charge peut donc être mieux ajusté."
1020,"Amélioration du système d'alimentation en combustible, "
1021,"Capteur de poussières électrique, "
1022,"Remplacement des chaudières vétustes, "
1023,"Chaudières performantes à résidus de distillation, Approvisionnement en résidus de distillation, Utilisation des déchets industriels"
1024,"Récupération de l'eau de vache des évaporateurs, Utilisation d'évaporateurs à multiples effets (plusieurs étapes de récupération de la chaleur), Economie d'eau Récupération d'eau de process"
1025,"Récupération de la chaleur des tours de séchage, de vapeur utilisée normalement pour atteindre la température de l'air de séchage"
1026,"Optimisation de la logistique, Coordination entre tous les paramètres (capacité de l'unité de transport, trajet, type de marchandise...), Optimisation des trajets Réduction de consommation de carburant Utilisation maximale de la capacité des unités de transport"
1027,"Optimisation du cycle de synthèse de l'ammoniac, "
1028,"Construire un réseau de gaz naturel haute pression, "
1029,"Réparation des fuites des conduites contenant des produits chimiques, "
1030,"Unité d'oxygène enrichi, "
1031,"Amélioration du programme de gestion des fuites, "
1032,"Turbine à contrepression, "
1033,"Récupération de la chaleur des eaux perdues, Mise en place d'un circuit de circulation et d'un échangeur supplémentaires, Economie d'énergie Economie d'eau chaude, Moins de pertes de chaleur sur les eaux grises Prolongation de la durée de vie des systèmes de chauffage d'ECS"
1034,"Optimisation de l'apport d'oxygène grâce à une sonde CO2 liée à une régulation sur le ventilateur, Un système de variation électronique de vitesse (VEV) est requis au niveau du ventilateur, Evite la présence d'imbrûlés dans les produits de combustion"
1035,"Optimisation des transferts de chaleur, "
1036,"Récupération de chaleur lorsque le produit se refroidit à l'air, "
1037,"Récupérateur de chaleur sur groupe d'eau glacée, "
1039,"Optimisation de la pression de fonctionnement, "
1041,"Nettoyage de l'économiseur, Phénomène de corrosion à prendre en compte, Allongement de la durée de vie des chaudières Respect des réglementations en matière de rejets atmosphériques"
1042,"Vérification de la turbine installée par rapport à sa charge, "
1043,"Optimisation du circuit du réseau vapeur, "
1044,"Suppression des ASI (alimentation sans interruption) redondantes, "
1045,"Arrêt des serveurs pendant les périodes de faible charge, Economie d'énergie sur la consommation d'électricité"
